semSort,id,card,semPath,businessTerm,dataType,SMESemSort,syntaxID,businessTerm_en,desc,businessTerm_ja,desc_ja,Syntax Sort,UBL syntax binding XPath,Card_consolidated,
1900,,,,,,87,UN01005689,PostcodeCode,The postcode of this CI trade address.,受注者住所クラス,受注者住所に関する情報からなるクラス。,87,,－,
1910,JC32_1_JC23_13,,/JC00/JC32_1_JC23/JC32_1_JC23_13,受注者郵便番号,Text,88,UN01005692,LineOne,"The first free form line, expressed as text, of this CI trade address.",受注者郵便番号,受注者の郵便番号。,88,/ SMEInvoice/ CIIHSupplyChainTradeTransaction/ ApplicableCIIHSupplyChainTradeAgreement/ SellerCITradeParty/ PostalCITradeAddress/ PostcodeCode,0..1,
1920,JC32_1_JC23_14,,/JC00/JC32_1_JC23/JC32_1_JC23_14,受注者住所1,Text,89,UN01005693,LineTwo,"The second free form line, expressed as text, of this CI trade address.",受注者住所1,受注者の住所1行目。,89,/ SMEInvoice/ CIIHSupplyChainTradeTransaction/ ApplicableCIIHSupplyChainTradeAgreement/ SellerCITradeParty/ PostalCITradeAddress/ LineOne,0..1,
1930,JC32_1_JC23_15,,/JC00/JC32_1_JC23/JC32_1_JC23_15,受注者住所2,Text,90,UN01005694,LineThree,"The third free form line, expressed as text, of this CI trade address.",受注者住所2,受注者の住所2行目。,90,/ SMEInvoice/ CIIHSupplyChainTradeTransaction/ ApplicableCIIHSupplyChainTradeAgreement/ SellerCITradeParty/ PostalCITradeAddress/ LineTwo,0..1,
1940,JC32_1_JC23_16,,/JC00/JC32_1_JC23/JC32_1_JC23_16,受注者住所3,Text,91,UN01005700,CountryID,The unique identifier of the country for this CI trade address.,受注者住所3,受注者の住所3行目。,91,/ SMEInvoice/ CIIHSupplyChainTradeTransaction/ ApplicableCIIHSupplyChainTradeAgreement/ SellerCITradeParty/ PostalCITradeAddress/ LineThree,0..1,
1950,JC32_1_JC23_17,,/JC00/JC32_1_JC23/JC32_1_JC23_17,受注者国ID,Code,92,UN01005765,EndPointURICIUniversalCommunication,The communication address of the end point URI for this CI trade party.,受注者国ID,受注者の国ID。デフォルトは「JP」,92,/ SMEInvoice/ CIIHSupplyChainTradeTransaction/ ApplicableCIIHSupplyChainTradeAgreement/ SellerCITradeParty/ PostalCITradeAddress/ CountryID,1..1,
1960,,,,,,93,UN01005857,CIUniversalCommunication,The exchange of messages or information for Cross Industry (CI) purposes.,送信者／国際アドレスグループ,送信者の国際アドレスグループ,93,/ SMEInvoice/ CIIHSupplyChainTradeTransaction/ ApplicableCIIHSupplyChainTradeAgreement/ SellerCITradeParty/ EndPointURICIUniversalCommunication,0..1,
1970,,,,,,94,UN01005859,ChannelCode,"The code specifying the channel or manner in which a CI universal communication can be made, such as telephone or email.",国際アドレスクラス,"国際アドレスクラス
（JP-PINTのアドレス方式に対応）",94,,－,
1980,JC32_1_JC23_18,,/JC00/JC32_1_JC23/JC32_1_JC23_18,国際アドレス登録機関コード,Code,95,UN01005860,CompleteNumber,The text string of characters that make up the complete number for this CI universal communication.,国際アドレス登録機関コード,"ISOがコード表6523に登録した国際アドレス登録機関のコード
（デジタル庁／JP-PINTに対応）",95,/ SMEInvoice/ CIIHSupplyChainTradeTransaction/ ApplicableCIIHSupplyChainTradeAgreement/ SellerCITradeParty/ EndPointURICIUniversalCommunication/ ChannelCode,0..1,
1990,JC32_1_JC23_19,,/JC00/JC32_1_JC23/JC32_1_JC23_19,受注者国際アドレス,Identifier,96,UN01005880,BuyerCITradeParty,The party that is the buyer for this CIIH supply chain trade agreement.,受注者国際アドレス,"国際アドレス登録機関が付与する国際アドレス番号
（わが国ではJP-PINTアドレスとしてデジタル庁が付与する番号）",96,/ SMEInvoice/ CIIHSupplyChainTradeTransaction/ ApplicableCIIHSupplyChainTradeAgreement/ SellerCITradeParty/ EndPointURICIUniversalCommunication/ CompleteNumber,0..1,
2000,JC33_2_JC23,1,/JC00/JC33_2_JC23,買い手,,97,UN01005756,CITradeParty,"An individual, a group, or a body having a role in a Cross Industry (CI) trade business function.",インボイス文書契約／発注者グループ,発注者に関するグループ。,97,/ SMEInvoice/ CIIHSupplyChainTradeTransaction/ ApplicableCIIHSupplyChainTradeAgreement/ BuyerCITradeParty,1..1,
2010,,,,,,98,UN01005757,ID,A unique identifier of this CI trade party.,発注者クラス,発注者に関する情報からなるクラス。,98,,－,
2020,JC33_2_JC23_01,,/JC00/JC33_2_JC23/JC33_2_JC23_01,発注者ID,Identifier,99,,,,発注者ID,注文を行う企業/工場・事業所・事業部門等を表すID。デフォルトはデータなし。,99,/ SMEInvoice/ CIIHSupplyChainTradeTransaction/ ApplicableCIIHSupplyChainTradeAgreement/ BuyerCITradeParty/ ID,0..1,
2030,JC33_2_JC23_20,,#N/A,スキーマID,Code,,UN01005758,GlobalID,A globally unique identifier of this CI trade party.,,,,/ SMEInvoice/ CIIHSupplyChainTradeTransaction/ ApplicableCIIHSupplyChainTradeAgreement/ BuyerCITradeParty/ ID/  @schemeID,,
2040,JC33_2_JC23_02,,/JC00/JC33_2_JC23/JC33_2_JC23_02,発注者国際企業ID,Identifier,100,,,,発注者国際企業ID,企業を表す国際企業ID。ISO6523に登録された国際企業登録機関を属性で指定する。中小企業共通EDIでは法人IDの利用を推奨,100,/ SMEInvoice/ CIIHSupplyChainTradeTransaction/ ApplicableCIIHSupplyChainTradeAgreement/ BuyerCITradeParty/ GlobalID,0..1,
2050,JC33_2_JC23_21,,#N/A,スキーマID,Code,,UN01005759,Name,"The name, expressed as text, for this CI trade party.",,,,/ SMEInvoice/ CIIHSupplyChainTradeTransaction/ ApplicableCIIHSupplyChainTradeAgreement/ BuyerCITradeParty/ GlobalID/  @schemeID,,
2060,JC33_2_JC23_03,,/JC00/JC33_2_JC23/JC33_2_JC23_03,発注者名称,Text,101,UN01013039,RegisteredID,The registered identifier of this CI trade party.,発注者名称,発注を行う企業/工場・事業所・事業部門等の名称,101,/ SMEInvoice/ CIIHSupplyChainTradeTransaction/ ApplicableCIIHSupplyChainTradeAgreement/ BuyerCITradeParty/ Name,0..1,
2070,JC33_2_JC23_04,,/JC00/JC33_2_JC23/JC33_2_JC23_04,適格請求書発行事業者登録番号,Identifier,102,UN01012925,TypeCode,A code specifying the type of CI trade party.,適格請求書発行事業者登録番号,"登録された発注者の適格請求書発行事業者登録番号
（免税事業者についてはなし）",102,/ SMEInvoice/ CIIHSupplyChainTradeTransaction/ ApplicableCIIHSupplyChainTradeAgreement/ BuyerCITradeParty/ RegisteredID,0..1,
2080,JC33_2_JC23_05,,/JC00/JC33_2_JC23/JC33_2_JC23_05,発注者タイプコード,Code,103,UN01005761,DefinedCITradeContact,A trade contact defined for this CI trade party.,発注者タイプコード,事業者の消費税課税区分を識別するコード,103,/ SMEInvoice/ CIIHSupplyChainTradeTransaction/ ApplicableCIIHSupplyChainTradeAgreement/ BuyerCITradeParty/ TypeCode,0..1,
2090,,,,,,104,UN01005718,CITradeContact,A person or a department that acts as a point of contact with another person or department in a Cross Industry (CI) trading relationship.,発注者／連絡先グループ,発注者の連絡先に関するグループ,104,/ SMEInvoice/ CIIHSupplyChainTradeTransaction/ ApplicableCIIHSupplyChainTradeAgreement/ BuyerCITradeParty/ DefinedCITradeContact,0..1,
2100,,,,,,105,UN01005719,ID,The unique identifier for this CI trade contact.,発注者連絡先クラス,連絡先に関する情報からなるクラス。,105,, -,
2110,JC33_2_JC23_06,,/JC00/JC33_2_JC23/JC33_2_JC23_06,発注者部門ID,Code,106,UN01005720,PersonName,"The name, expressed as text, of this CI trade contact person.",発注者部門ID,発注者の発注部門を表すID。,106,/ SMEInvoice/ CIIHSupplyChainTradeTransaction/ ApplicableCIIHSupplyChainTradeAgreement/ BuyerCITradeParty/ DefinedCITradeContact/ ID,0..1,
2120,JC33_2_JC23_07,,/JC00/JC33_2_JC23/JC33_2_JC23_07,発注者担当名,Text,107,UN01005721,DepartmentName,"The name, expressed as text, of the department which is this CI trade contact.",発注者担当名,発注者の発注担当者の名称,107,/ SMEInvoice/ CIIHSupplyChainTradeTransaction/ ApplicableCIIHSupplyChainTradeAgreement/ BuyerCITradeParty/ DefinedCITradeContact/ PersonName,0..1,
2130,JC33_2_JC23_08,,/JC00/JC33_2_JC23/JC33_2_JC23_08,発注者部門名,Text,108,UN01005725,PersonID,A unique identifier for this CI trade contact person.,発注者部門名,発注者の発注部門の名称。,108,/ SMEInvoice/ CIIHSupplyChainTradeTransaction/ ApplicableCIIHSupplyChainTradeAgreement/ BuyerCITradeParty/ DefinedCITradeContact/ DepartmentName,0..1,
2140,JC33_2_JC23_09,,/JC00/JC33_2_JC23/JC33_2_JC23_09,発注者担当ID,Code,109,UN01005726,TelephoneCIUniversalCommunication,The telephone communication information for this CI trade contact.,発注者担当ID,発注者個人を表すID,109,/ SMEInvoice/ CIIHSupplyChainTradeTransaction/ ApplicableCIIHSupplyChainTradeAgreement/ BuyerCITradeParty/ DefinedCITradeContact/ PersonID,0..1,
2150,,,,,,110,UN01005857,CIUniversalCommunication,The exchange of messages or information for Cross Industry (CI) purposes.,連絡先／電話情報グループ,連絡先の電話に関するグループ。,110,/ SMEInvoice/ CIIHSupplyChainTradeTransaction/ ApplicableCIIHSupplyChainTradeAgreement/ BuyerCITradeParty/ DefinedCITradeContact/ TelephoneCIUniversalCommunication,0..1,
2160,,,,,,111,UN01005860,CompleteNumber,The text string of characters that make up the complete number for this CI universal communication.,電話通信クラス,通信（電話）に関する情報からなるクラス。,111,,－,
2170,JC33_2_JC23_10,,/JC00/JC33_2_JC23/JC33_2_JC23_10,発注者電話番号,Text,112,UN01005729,FaxCIUniversalCommunication,The fax communication information for this CI trade contact.,発注者電話番号,発注者の電話番号。,112,/ SMEInvoice/ CIIHSupplyChainTradeTransaction/ ApplicableCIIHSupplyChainTradeAgreement/ BuyerCITradeParty/ DefinedCITradeContact/ TelephoneCIUniversalCommunication/ CompleteNumber,0..1,
2180,,,,,,113,UN01005857,CIUniversalCommunication,The exchange of messages or information for Cross Industry (CI) purposes.,連絡先／FAX情報グループ,連絡先のFAXに関するグループ。,113,/ SMEInvoice/ CIIHSupplyChainTradeTransaction/ ApplicableCIIHSupplyChainTradeAgreement/ BuyerCITradeParty/ DefinedCITradeContact/ FaxCIUniversalCommunication,0..1,
2190,,,,,,114,UN01005860,CompleteNumber,The text string of characters that make up the complete number for this CI universal communication.,FAX通信クラス,通信（FAX）に関する情報からなるクラス。,114,,－,
2200,JC33_2_JC23_11,,/JC00/JC33_2_JC23/JC33_2_JC23_11,発注者FAX番号,Code,115,UN01005730,EmailURICIUniversalCommunication,The email URI communication information for this CI trade contact.,発注者FAX番号,発注者のFAX番号,115,/ SMEInvoice/ CIIHSupplyChainTradeTransaction/ ApplicableCIIHSupplyChainTradeAgreement/ BuyerCITradeParty/ DefinedCITradeContact/ FaxCIUniversalCommunication/ CompleteNumber,0..1,
2210,,,,,,116,UN01005857,CIUniversalCommunication,The exchange of messages or information for Cross Industry (CI) purposes.,連絡先／電子メール情報グループ,連絡先の電子メールに関するグループ。,116,/ SMEInvoice/ CIIHSupplyChainTradeTransaction/ ApplicableCIIHSupplyChainTradeAgreement/ BuyerCITradeParty/ DefinedCITradeContact/ EmailURICIUniversalCommunication,0..1,
2220,,,,,,117,UN01005858,URIID,"The Uniform Resource Identifier (URI), such as a web or an email address, for this CI universal communication.",電子メール通信クラス,通信（電子メール）に関する情報からなるクラス。,117,,－,
2230,JC33_2_JC23_12,,/JC00/JC33_2_JC23/JC33_2_JC23_12,発注者メールアドレス,Text,118,UN01005762,PostalCITradeAddress,The postal address for this CI trade party.,発注者メールアドレス,発注者の電子メールアドレス。,118,/ SMEInvoice/ CIIHSupplyChainTradeTransaction/ ApplicableCIIHSupplyChainTradeAgreement/ BuyerCITradeParty/ DefinedCITradeContact/ EmailURICIUniversalCommunication/ URIID,0..1,
2240,,,,,,119,UN01005687,CITradeAddress,The place at which a particular Cross Industry (CI) trade related organization or person may be found or reached.,発注者／住所グループ,発注者の住所に関するグループ。,119,/ SMEInvoice/ CIIHSupplyChainTradeTransaction/ ApplicableCIIHSupplyChainTradeAgreement/ BuyerCITradeParty/ PostalCITradeAddress,0..1,
2250,,,,,,120,UN01005689,PostcodeCode,The postcode of this CI trade address.,発注者住所クラス,発注者住所に関する情報からなるクラス。,120,,－,
2260,JC33_2_JC23_13,,/JC00/JC33_2_JC23/JC33_2_JC23_13,発注者郵便番号,Text,121,UN01005692,LineOne,"The first free form line, expressed as text, of this CI trade address.",発注者郵便番号,発注者の郵便番号。,121,/ SMEInvoice/ CIIHSupplyChainTradeTransaction/ ApplicableCIIHSupplyChainTradeAgreement/ BuyerCITradeParty/ PostalCITradeAddress/ PostcodeCode,0..1,
2270,JC33_2_JC23_14,,/JC00/JC33_2_JC23/JC33_2_JC23_14,発注者住所1,Text,122,UN01005693,LineTwo,"The second free form line, expressed as text, of this CI trade address.",発注者住所1,発注者の住所1行目。,122,/ SMEInvoice/ CIIHSupplyChainTradeTransaction/ ApplicableCIIHSupplyChainTradeAgreement/ BuyerCITradeParty/ PostalCITradeAddress/ LineOne,0..1,
2280,JC33_2_JC23_15,,/JC00/JC33_2_JC23/JC33_2_JC23_15,発注者住所2,Text,123,UN01005694,LineThree,"The third free form line, expressed as text, of this CI trade address.",発注者住所2,発注者の住所2行目。,123,/ SMEInvoice/ CIIHSupplyChainTradeTransaction/ ApplicableCIIHSupplyChainTradeAgreement/ BuyerCITradeParty/ PostalCITradeAddress/ LineTwo,0..1,
2290,JC33_2_JC23_16,,/JC00/JC33_2_JC23/JC33_2_JC23_16,発注者住所3,Text,124,UN01005700,CountryID,The unique identifier of the country for this CI trade address.,発注者住所3,発注者の住所3行目。,124,/ SMEInvoice/ CIIHSupplyChainTradeTransaction/ ApplicableCIIHSupplyChainTradeAgreement/ BuyerCITradeParty/ PostalCITradeAddress/ LineThree,0..1,
2300,JC33_2_JC23_17,,/JC00/JC33_2_JC23/JC33_2_JC23_17,発注者国ID,Code,125,UN01005765,EndPointURICIUniversalCommunication,The communication address of the end point URI for this CI trade party.,発注者国ID,発注者の国ID。デフォルトは「JP」,125,/ SMEInvoice/ CIIHSupplyChainTradeTransaction/ ApplicableCIIHSupplyChainTradeAgreement/ BuyerCITradeParty/ PostalCITradeAddress/ CountryID,1..1,
2310,,,,,,126,UN01005857,CIUniversalCommunication,The exchange of messages or information for Cross Industry (CI) purposes.,送信者／国際アドレスグループ,送信者の国際アドレスグループ,126,/ SMEInvoice/ CIIHSupplyChainTradeTransaction/ ApplicableCIIHSupplyChainTradeAgreement/ BuyerCITradeParty/ EndPointURICIUniversalCommunication,0..1,
2320,,,,,,127,UN01005859,ChannelCode,"The code specifying the channel or manner in which a CI universal communication can be made, such as telephone or email.",国際アドレスクラス,"国際アドレスクラス
（JP-PINTのアドレス方式に対応）",127,,－,
2330,JC33_2_JC23_18,,/JC00/JC33_2_JC23/JC33_2_JC23_18,国際アドレス登録機関コード,Code,128,UN01005860,CompleteNumber,The text string of characters that make up the complete number for this CI universal communication.,国際アドレス登録機関コード,"ISOがコード表6523に登録した国際アドレス登録機関のコード
（デジタル庁／JP-PINTに対応）",128,/ SMEInvoice/ CIIHSupplyChainTradeTransaction/ ApplicableCIIHSupplyChainTradeAgreement/ BuyerCITradeParty/ EndPointURICIUniversalCommunication/ ChannelCode,0..1,
