semSort,id,level,card,semPath,businessTerm,dataType,bindingSort,syntaxID,businessTerm_en,desc,businessTerm_ja,desc_ja,synSort,xPath,occur,FixedValue
,,,,,,,,,,,,,1730,/Invoice/ cac:AccountingSupplierParty/ cac:Party/ cac:PartyTaxScheme[cac:TaxScheme/ cbc:ID!='VAT'],0..1,
,,,,,,,,,,,,,1750,/Invoice/ cac:AccountingSupplierParty/ cac:Party/ cac:PartyTaxScheme[cac:TaxScheme/ cbc:ID!='VAT']/ cac:TaxScheme,1..1,
,,,,,,,,,,,,,1770,/Invoice/ cac:AccountingSupplierParty/ cac:Party/ cac:PartyLegalEntity,1..1,
,,,,,,,1420,IBT-033,Seller additional legal information,Additional legal information relevant for the Seller.,売り手追加法的情報,売り手に関する追加の法的情報。,1810,/Invoice/ cac:AccountingSupplierParty/ cac:Party/ cac:PartyLegalEntity/ cbc:CompanyLegalForm,0..1,
,,,,,,,,,,,,,1870,/Invoice/ cac:AccountingCustomerParty/ cac:Party,1..1,
,,,,,,,,,,,,,1900,/Invoice/ cac:AccountingCustomerParty/ cac:Party/ cac:PartyIdentification,0..1,
,,,,,,,,,,,,,1930,/Invoice/ cac:AccountingCustomerParty/ cac:Party/ cac:PartyName,0..1,
,,,,,,,1720,IBT-052,Buyer city,"The common name of the city	 town or village	 where the Buyer’s address is located.",買い手住所 市区町村,買い手が所在する市、町、村の通称。,1980,/Invoice/ cac:AccountingCustomerParty/ cac:Party/ cac:PostalAddress/ cbc:CityName,0..1,
,,,,,,,1740,IBT-054,Buyer country subdivision,The subdivision of a country.,買い手住所 都道府県,買い手の住所の地方区分。,2000,/Invoice/ cac:AccountingCustomerParty/ cac:Party/ cac:PostalAddress/ cbc:CountrySubentity,0..1,
,,,,,,,,,,,,,2010,/Invoice/ cac:AccountingCustomerParty/ cac:Party/ cac:PostalAddress/ cac:AddressLine,0..1,
,,,,,,,,,,,,,2030,/Invoice/ cac:AccountingCustomerParty/ cac:Party/ cac:PostalAddress/ cac:Country,1..1,
,,,,,,,,,,,,,2050,/Invoice/ cac:AccountingCustomerParty/ cac:Party/ cac:PartyTaxScheme,0..1,
,,,,,,,,,,,,,2100,/Invoice/ cac:AccountingCustomerParty/ cac:Party/ cac:PartyLegalEntity,1..1,
,,,,,,,,,,,,,2190,/Invoice/ cac:PayeeParty/ cac:PartyIdentification,0..1,
,,,,,,,,,,,,,2220,/Invoice/ cac:PayeeParty/ cac:PartyName,1..1,
,,,,,,,,,,,,,2240,/Invoice/ cac:PayeeParty/ cac:PartyLegalEntity,0..1,
,,,,,,,1860,IBG-11,SELLER TAX REPRESENTATIVE PARTY,A group of business terms providing information about the Seller’s tax representative.,売り手税務代理人,売り手の税務代理人に係る情報を提供するビジネス用語のグループ。,2270,/Invoice/ cac:TaxRepresentativeParty,0..1,
,,,,,,,,,,,,,2280,/Invoice/ cac:TaxRepresentativeParty/ cac:PartyName,1..1,
,,,,,,,1870,IBT-062,Seller tax representative name,The full name of the Seller’s tax representative party.,売り手税務代理人名称,売り手の税務代理人の名称。,2290,/Invoice/ cac:TaxRepresentativeParty/ cac:PartyName/ cbc:Name,1..1,
,,,,,,,1890,IBG-12,SELLER TAX REPRESENTATIVE POSTAL ADDRESS,A group of business terms providing information about the postal address for the tax representative party.,売り手税務代理人住所,税務代理人の住所に関する情報を提供するビジネス用語のグループ。,2300,/Invoice/ cac:TaxRepresentativeParty/ cac:PostalAddress,1..1,
,,,,,,,1900,IBT-064,Tax representative address line 1,The main address line in an address.,税務代理人住所欄1,税務代理人の住所の主な記載欄。,2310,/Invoice/ cac:TaxRepresentativeParty/ cac:PostalAddress/ cbc:StreetName,0..1,
,,,,,,,1910,IBT-065,Tax representative address line 2,An additional address line in an address that can be used to give further details supplementing the main line.,税務代理人住所欄2,税務代理人の住所の主な記載内容に加えて詳細な情報のために使用する追加記載欄。,2320,/Invoice/ cac:TaxRepresentativeParty/ cac:PostalAddress/ cbc:AdditionalStreetName,0..1,
,,,,,,,1930,IBT-066,Tax representative city,"The common name of the city	 town or village	 where the tax representative address is located.",税務代理人住所 市区町村,税務代理人が所在する市、町、村の通称。,2330,/Invoice/ cac:TaxRepresentativeParty/ cac:PostalAddress/ cbc:CityName,0..1,
,,,,,,,1940,IBT-067,Tax representative post code,The identifier for an addressable group of properties according to the relevant postal service.,税務代理人郵便番号,税務代理人の住所の郵便番号。,2340,/Invoice/ cac:TaxRepresentativeParty/ cac:PostalAddress/ cbc:PostalZone,0..1,
,,,,,,,1950,IBT-068,Tax representative country subdivision,The subdivision of a country.,税務代理人住所 都道府県,税務代理人の住所の地方区分。,2350,/Invoice/ cac:TaxRepresentativeParty/ cac:PostalAddress/ cbc:CountrySubentity,0..1,
,,,,,,,,,,,,,2360,/Invoice/ cac:TaxRepresentativeParty/ cac:PostalAddress/ cac:AddressLine,0..1,
,,,,,,,1920,IBT-164,Tax representative address line 3,An additional address line in an address that can be used to give further details supplementing the main line.,税務代理人住所欄3,税務代理人の住所の上記の記載内容に加えてより詳細な情報のために使用する追加記載欄。,2370,/Invoice/ cac:TaxRepresentativeParty/ cac:PostalAddress/ cac:AddressLine/ cbc:Line,1..1,
,,,,,,,,,,,,,2380,/Invoice/ cac:TaxRepresentativeParty/ cac:PostalAddress/ cac:Country,1..1,
,,,,,,,1960,IBT-069,Tax representative country code,A code that identifies the country.,税務代理人国コード,税務代理人の住所の国コード。,2390,/Invoice/ cac:TaxRepresentativeParty/ cac:PostalAddress/ cac:Country/ cbc:IdentificationCode,1..1,
,,,,,,,,,,,,,2400,/Invoice/ cac:TaxRepresentativeParty/ cac:PartyTaxScheme,1..1,
,,,,,,,1880,IBT-063,Seller tax representative TAX identifier,The TAX identifier of the Seller’s tax representative party.,売り手税務代理人税ID,売り手の税務代理人の税ID。,2410,/Invoice/ cac:TaxRepresentativeParty/ cac:PartyTaxScheme/ cbc:CompanyID,1..1,
,,,,,,,,,,,,,2420,/Invoice/ cac:TaxRepresentativeParty/ cac:PartyTaxScheme/ cac:TaxScheme,1..1,
,,,,,,,,,,,,,2430,/Invoice/ cac:TaxRepresentativeParty/ cac:PartyTaxScheme/ cac:TaxScheme/ cbc:ID,1..1,
,,,,,,,,,,,,,2460,/Invoice/ cac:Delivery/ cac:DeliveryLocation,0..1,
,,,,,,,2090,IBT-077,Deliver to city,"The common name of the city	 town or village	 where the deliver to address is located.",納入先住所 市区町村,納入先が所在する市、町、村の通称。,2520,/Invoice/ cac:Delivery/ cac:DeliveryLocation/ cac:Address/ cbc:CityName,0..1,
,,,,,,,2110,IBT-079,Deliver to country subdivision,The subdivision of a country.,納入先住所 都道府県,納入先の住所の地方区分。,2540,/Invoice/ cac:Delivery/ cac:DeliveryLocation/ cac:Address/ cbc:CountrySubentity,0..1,
,,,,,,,,,,,,,2550,/Invoice/ cac:Delivery/ cac:DeliveryLocation/ cac:Address/ cac:AddressLine,0..1,
,,,,,,,,,,,,,2570,/Invoice/ cac:Delivery/ cac:DeliveryLocation/ cac:Address/ cac:Country,1..1,
,,,,,,,,,,,,,2590,/Invoice/ cac:Delivery/ cac:DeliveryParty,0..1,
,,,,,,,,,,,,,2600,/Invoice/ cac:Delivery/ cac:DeliveryParty/ cac:PartyName,1..1,
,,,,,,,,,,,,,2760,/Invoice/ cac:PaymentMeans/ cac:PayeeFinancialAccount/ cac:FinancialInstitutionBranch,0..1,
,,,,,,,2240,IBG-34,FINANCIAL INSTITUTION ADDRESS,The address of the financial institution or its branch that holds the payment account.,住所,支払い先口座がある金融機関やその支店の住所を提供するビジネス用語のグループ。,2780,/Invoice/ cac:PaymentMeans/ cac:PayeeFinancialAccount/ cac:FinancialInstitutionBranch/ cac:Address,0..1,
,,,,,,,2250,IBT-169,Account address line 1,The main address line in an address.,支払先口座住所欄1,税務代理人の住所の主な記載欄。,2790,/Invoice/ cac:PaymentMeans/ cac:PayeeFinancialAccount/ cac:FinancialInstitutionBranch/ cac:Address/ cbc:StreetName,0..1,
,,,,,,,2260,IBT-170,Account address line 2,An additional address line in an address that can be used to give further details supplementing the main line.,支払先口座住所欄2,税務代理人の住所の主な記載内容に加えて詳細な情報のために使用する追加記載欄。,2800,/Invoice/ cac:PaymentMeans/ cac:PayeeFinancialAccount/ cac:FinancialInstitutionBranch/ cac:Address/ cbc:AdditionalStreetName,0..1,
,,,,,,,2270,IBT-171,Account city,"The common name of the city	 town or village	 where the account address is located.",支払先口座住所 市区町村,税務代理人の住所の上記の記載内容に加えてより詳細な情報のために使用する追加記載欄。,2810,/Invoice/ cac:PaymentMeans/ cac:PayeeFinancialAccount/ cac:FinancialInstitutionBranch/ cac:Address/ cbc:CityName,0..1,
,,,,,,,2280,IBT-172,Account post code,The identifier for an addressable group of properties according to the relevant postal service.,支払先口座郵便番号,税務代理人が所在する市、町、村の通称。,2820,/Invoice/ cac:PaymentMeans/ cac:PayeeFinancialAccount/ cac:FinancialInstitutionBranch/ cac:Address/ cbc:PostalZone,0..1,
,,,,,,,2290,IBT-173,Account country subdivision,The subdivision of a country.,支払先口座住所 都道府県,税務代理人の住所の郵便番号。,2830,/Invoice/ cac:PaymentMeans/ cac:PayeeFinancialAccount/ cac:FinancialInstitutionBranch/ cac:Address/ cbc:CountrySubentity,0..1,
,,,,,,,,,,,,,2840,/Invoice/ cac:PaymentMeans/ cac:PayeeFinancialAccount/ cac:FinancialInstitutionBranch/ cac:Address/ cac:AddressLine,0..1,
,,,,,,,2300,IBT-174,Account address line 3,An additional address line in an address that can be used to give further details supplementing the main line.,支払先口座住所欄3,税務代理人の住所の地方区分。,2850,/Invoice/ cac:PaymentMeans/ cac:PayeeFinancialAccount/ cac:FinancialInstitutionBranch/ cac:Address/ cac:AddressLine/ cbc:Line,1..1,
,,,,,,,,,,,,,2860,/Invoice/ cac:PaymentMeans/ cac:PayeeFinancialAccount/ cac:FinancialInstitutionBranch/ cac:Address/ cac:Country,0..1,
,,,,,,,2310,IBT-175,Account country code,A code that identifies the country.,支払先口座国コード,税務代理人の住所の国コード。,2870,/Invoice/ cac:PaymentMeans/ cac:PayeeFinancialAccount/ cac:FinancialInstitutionBranch/ cac:Address/ cac:Country/ cbc:IdentificationCode,1..1,
,,,,,,,2350,IBG-19,DIRECT DEBIT,A group of business terms to specify a direct debit.,自動口座引落,口座引落しを指定するビジネス条件の情報を提供するビジネス用語のグループ。,2880,/Invoice/ cac:PaymentMeans/ cac:PaymentMandate,0..1,
,,,,,,,,,,,,,3110,/Invoice/ cac:AllowanceCharge[cbc:ChargeIndicator=false()]/ cac:TaxCategory,1..1,
,,,,,,,,,,,,,3280,/Invoice/ cac:AllowanceCharge[cbc:ChargeIndicator=true()]/ cac:TaxCategory,1..1,
,,,,,,,,,,,,,3350,/Invoice/ cac:TaxTotal[cbc:TaxAmount/@currencyID=/Invoice/ cbc:DocumentCurrencyCode],0..1,
,,,,,,,,,,,,,3430,/Invoice/ cac:TaxTotal[cbc:TaxAmount/@currencyID=/Invoice/ cbc:DocumentCurrencyCode]/ cac:TaxSubtotal/ cac:TaxCategory,1..1,
,,,,,,,,,,,,,3870,/Invoice/ cac:InvoiceLine/ cac:OrderLineReference,0..1,
,,,,,,,,,,,,,3890,/Invoice/ cac:InvoiceLine/ cac:OrderLineReference/ cac:OrderReference,0..1,
,,,,,,,,,,,,,3910,/Invoice/ cac:InvoiceLine/ cac:DespatchLineReference,0..1,
,,,,,,,,,,,,,3920,/Invoice/ cac:InvoiceLine/ cac:DespatchLineReference/ cbc:LineID,1..1,
,,,,,,,,,,,,,3930,/Invoice/ cac:InvoiceLine/ cac:DespatchLineReference/ cac:DocumentReference,0..1,
,,,,,,,,,,,,,3980,/Invoice/ cac:InvoiceLine/ cac:DocumentReference[cbc:DocumentTypeCode='130'],0..1,
,,,,,,,,,,,,,4020,/Invoice/ cac:InvoiceLine/ cac:AllowanceCharge[cbc:ChargeIndicator=false()]/ cbc:ChargeIndicator,1..1,
,,,,,,,,,,,,,4070,/Invoice/ cac:InvoiceLine/ cac:AllowanceCharge[cbc:ChargeIndicator=false()]/ cbc:Amount/@currencyID,1..1,
,,,,,,,,,,,,,4090,/Invoice/ cac:InvoiceLine/ cac:AllowanceCharge[cbc:ChargeIndicator=false()]/ cbc:BaseAmount/@currencyID,1..1,
,,,,,,,,,,,,,4110,/Invoice/ cac:InvoiceLine/ cac:AllowanceCharge[cbc:ChargeIndicator=true()]/ cbc:ChargeIndicator,1..1,
,,,,,,,,,,,,,4160,/Invoice/ cac:InvoiceLine/ cac:AllowanceCharge[cbc:ChargeIndicator=true()]/ cbc:Amount/@currencyID,1..1,
,,,,,,,,,,,,,4180,/Invoice/ cac:InvoiceLine/ cac:AllowanceCharge[cbc:ChargeIndicator=true()]/ cbc:BaseAmount/@currencyID,1..1,
,,,,,,,,,,,,,4220,/Invoice/ cac:InvoiceLine/ cac:Item/ cac:BuyersItemIdentification,0..1,
,,,,,,,,,,,,,4240,/Invoice/ cac:InvoiceLine/ cac:Item/ cac:SellersItemIdentification,0..1,
,,,,,,,,,,,,,4260,/Invoice/ cac:InvoiceLine/ cac:Item/ cac:StandardItemIdentification,0..1,
,,,,,,,,,,,,,4290,/Invoice/ cac:InvoiceLine/ cac:Item/ cac:OriginCountry,0..1,
,,,,,,,,,,,,,4310,/Invoice/ cac:InvoiceLine/ cac:Item/ cac:CommodityClassification,0..n,
,,,,,,,3440,IBT-158,Item classification identifier,A code for classifying the item by its type or nature.,品目分類ID,種類や性質によって品目を分類するコード。,4320,/Invoice/ cac:InvoiceLine/ cac:Item/ cac:CommodityClassification/ cbc:ItemClassificationCode,1..1,
,,,,,,,3450,IBT-158-1,Item classification identifier Scheme identifier,The identification scheme shall be chosen from the entries in UNTDID 7143 [6].,スキーマID,品目分類IDの識別スキーマIDは、UNTDID 7143にある項目から選択すること。,4330,/Invoice/ cac:InvoiceLine/ cac:Item/ cac:CommodityClassification/ cbc:ItemClassificationCode/@listID,1..1,
,,,,,,,3460,IBT-158-2,Item classification identifier Scheme version identifier,The version of the identification scheme.,スキーマのバージョンID,スキーマのバージョン。,4340,/Invoice/ cac:InvoiceLine/ cac:Item/ cac:CommodityClassification/ cbc:ItemClassificationCode/@listVersionID,0..1,
,,,,,,,3330,IBT-166,Unit TAX (amount),A TAX amount that applied to each item unit.,請求する品目に対する単位数量当たりの税金額,請求する品目の単位数量に対して適用される税金額で、パーセントでなく金額で表現。,4380,/Invoice/ cac:InvoiceLine/ cac:Item/ cac:ClassifiedTaxCategory/ cbc:PerUnitAmount,0..1,
,,,,,,,,,,,,,4410,/Invoice/ cac:InvoiceLine/ cac:Item/ cac:ClassifiedTaxCategory/ cac:TaxScheme,0..1,
,,,,,,,,,,,,,4480,/Invoice/ cac:InvoiceLine/ cac:Price/ cbc:PriceAmount/@currencyID,1..1,
,,,,,,,,,,,,,4510,/Invoice/ cac:InvoiceLine/ cac:Price/ cac:AllowanceCharge[cbc:ChargeIndicator=false()],0..1,
,,,,,,,,,,,,,4520,/Invoice/ cac:InvoiceLine/ cac:Price/ cac:AllowanceCharge[cbc:ChargeIndicator=false()]/ cbc:ChargeIndicator,1..1,
,,,,,,,3260,IBT-147,Item price discount,The total discount subtracted from the Item gross price to calculate the Item net price.,品目単価値引(税抜き),品目単価(値引後)(税抜き)を計算するために、品目単価(値引前)(税抜き)から差し引かれる値引。,4530,/Invoice/ cac:InvoiceLine/ cac:Price/ cac:AllowanceCharge[cbc:ChargeIndicator=false()]/ cbc:Amount,1..1,
,,,,,,,,,,,,,4540,/Invoice/ cac:InvoiceLine/ cac:Price/ cac:AllowanceCharge[cbc:ChargeIndicator=false()]/ cbc:Amount/@currencyID,1..1,
,,,,,,,3270,IBT-148,Item gross price,"The unit price	 exclusive of TAX	 before subtracting Item price discount.",品目単価(値引前)(税抜き),値引(税抜き)を差し引く前の、品目単価(税抜き)。,4550,/Invoice/ cac:InvoiceLine/ cac:Price/ cac:AllowanceCharge[cbc:ChargeIndicator=false()]/ cbc:BaseAmount,0..1,
,,,,,,,,,,,,,4560,/Invoice/ cac:InvoiceLine/ cac:Price/ cac:AllowanceCharge[cbc:ChargeIndicator=false()]/ cbc:BaseAmount/@currencyID,1..1,
,,,,,,,1270,IBG-02,PROCESS CONTROL,A group of business terms providing information on the business process and rules applicable to the Invoice document.,プロセスコントロール,請求書に適用するビジネスプロセス及びルールについての情報を提供するビジネス用語のグループ。,4570,,,
