url1行範囲,url1テキスト,url2行範囲,url2テキスト,差分行
"-56,134",https://docs.peppol.eu/poac/jp/pint-jp/bis/,"+63,90",https://test-docs.peppol.eu/pint/pint-jp/ntr-work-v1/pint-jp-ntr/bis/,-
"-56,134",https://docs.peppol.eu/poac/jp/pint-jp/bis/,"+63,90",https://test-docs.peppol.eu/pint/pint-jp/ntr-work-v1/pint-jp-ntr/bis/,-6. Technical details
"-56,134",https://docs.peppol.eu/poac/jp/pint-jp/bis/,"+63,90",https://test-docs.peppol.eu/pint/pint-jp/ntr-work-v1/pint-jp-ntr/bis/,-
"-56,134",https://docs.peppol.eu/poac/jp/pint-jp/bis/,"+63,90",https://test-docs.peppol.eu/pint/pint-jp/ntr-work-v1/pint-jp-ntr/bis/,-6.1. BIS Identifiers
"-56,134",https://docs.peppol.eu/poac/jp/pint-jp/bis/,"+63,90",https://test-docs.peppol.eu/pint/pint-jp/ntr-work-v1/pint-jp-ntr/bis/,-6.2. Datatypes
"-56,134",https://docs.peppol.eu/poac/jp/pint-jp/bis/,"+63,90",https://test-docs.peppol.eu/pint/pint-jp/ntr-work-v1/pint-jp-ntr/bis/,-6.3. UBL schemas and namespaces
"-56,134",https://docs.peppol.eu/poac/jp/pint-jp/bis/,"+63,90",https://test-docs.peppol.eu/pint/pint-jp/ntr-work-v1/pint-jp-ntr/bis/,"-6.4. Glossary Table of Contents OpenPEPPOL AISBL, Post-Award Coordinating Community"
"-56,134",https://docs.peppol.eu/poac/jp/pint-jp/bis/,"+63,90",https://test-docs.peppol.eu/pint/pint-jp/ntr-work-v1/pint-jp-ntr/bis/,#NAME?
"-56,134",https://docs.peppol.eu/poac/jp/pint-jp/bis/,"+63,90",https://test-docs.peppol.eu/pint/pint-jp/ntr-work-v1/pint-jp-ntr/bis/,-
"-56,134",https://docs.peppol.eu/poac/jp/pint-jp/bis/,"+63,90",https://test-docs.peppol.eu/pint/pint-jp/ntr-work-v1/pint-jp-ntr/bis/,-
"-56,134",https://docs.peppol.eu/poac/jp/pint-jp/bis/,"+63,90",https://test-docs.peppol.eu/pint/pint-jp/ntr-work-v1/pint-jp-ntr/bis/,-
"-56,134",https://docs.peppol.eu/poac/jp/pint-jp/bis/,"+63,90",https://test-docs.peppol.eu/pint/pint-jp/ntr-work-v1/pint-jp-ntr/bis/,#NAME?
"-56,134",https://docs.peppol.eu/poac/jp/pint-jp/bis/,"+63,90",https://test-docs.peppol.eu/pint/pint-jp/ntr-work-v1/pint-jp-ntr/bis/,-
"-56,134",https://docs.peppol.eu/poac/jp/pint-jp/bis/,"+63,90",https://test-docs.peppol.eu/pint/pint-jp/ntr-work-v1/pint-jp-ntr/bis/,-
"-56,134",https://docs.peppol.eu/poac/jp/pint-jp/bis/,"+63,90",https://test-docs.peppol.eu/pint/pint-jp/ntr-work-v1/pint-jp-ntr/bis/,#NAME?
"-56,134",https://docs.peppol.eu/poac/jp/pint-jp/bis/,"+63,90",https://test-docs.peppol.eu/pint/pint-jp/ntr-work-v1/pint-jp-ntr/bis/,-
"-56,134",https://docs.peppol.eu/poac/jp/pint-jp/bis/,"+63,90",https://test-docs.peppol.eu/pint/pint-jp/ntr-work-v1/pint-jp-ntr/bis/,-
"-56,134",https://docs.peppol.eu/poac/jp/pint-jp/bis/,"+63,90",https://test-docs.peppol.eu/pint/pint-jp/ntr-work-v1/pint-jp-ntr/bis/,-
"-56,134",https://docs.peppol.eu/poac/jp/pint-jp/bis/,"+63,90",https://test-docs.peppol.eu/pint/pint-jp/ntr-work-v1/pint-jp-ntr/bis/,#NAME?
"-56,134",https://docs.peppol.eu/poac/jp/pint-jp/bis/,"+63,90",https://test-docs.peppol.eu/pint/pint-jp/ntr-work-v1/pint-jp-ntr/bis/,-
"-56,134",https://docs.peppol.eu/poac/jp/pint-jp/bis/,"+63,90",https://test-docs.peppol.eu/pint/pint-jp/ntr-work-v1/pint-jp-ntr/bis/,-
"-56,134",https://docs.peppol.eu/poac/jp/pint-jp/bis/,"+63,90",https://test-docs.peppol.eu/pint/pint-jp/ntr-work-v1/pint-jp-ntr/bis/,"-The main requirement for specification comes from the fact that Japan uses Japanese Consumption Tax, which concept is as same as Value Added Tax (VAT). This has consequences on code lists and the naming of some business terms."
"-56,134",https://docs.peppol.eu/poac/jp/pint-jp/bis/,"+63,90",https://test-docs.peppol.eu/pint/pint-jp/ntr-work-v1/pint-jp-ntr/bis/,-
"-56,134",https://docs.peppol.eu/poac/jp/pint-jp/bis/,"+63,90",https://test-docs.peppol.eu/pint/pint-jp/ntr-work-v1/pint-jp-ntr/bis/,-
"-56,134",https://docs.peppol.eu/poac/jp/pint-jp/bis/,"+63,90",https://test-docs.peppol.eu/pint/pint-jp/ntr-work-v1/pint-jp-ntr/bis/,#NAME?
"-56,134",https://docs.peppol.eu/poac/jp/pint-jp/bis/,"+63,90",https://test-docs.peppol.eu/pint/pint-jp/ntr-work-v1/pint-jp-ntr/bis/,-
"-56,134",https://docs.peppol.eu/poac/jp/pint-jp/bis/,"+63,90",https://test-docs.peppol.eu/pint/pint-jp/ntr-work-v1/pint-jp-ntr/bis/,-
"-56,134",https://docs.peppol.eu/poac/jp/pint-jp/bis/,"+63,90",https://test-docs.peppol.eu/pint/pint-jp/ntr-work-v1/pint-jp-ntr/bis/,#NAME?
"-56,134",https://docs.peppol.eu/poac/jp/pint-jp/bis/,"+63,90",https://test-docs.peppol.eu/pint/pint-jp/ntr-work-v1/pint-jp-ntr/bis/,-
"-56,134",https://docs.peppol.eu/poac/jp/pint-jp/bis/,"+63,90",https://test-docs.peppol.eu/pint/pint-jp/ntr-work-v1/pint-jp-ntr/bis/,-
"-56,134",https://docs.peppol.eu/poac/jp/pint-jp/bis/,"+63,90",https://test-docs.peppol.eu/pint/pint-jp/ntr-work-v1/pint-jp-ntr/bis/,-
"-56,134",https://docs.peppol.eu/poac/jp/pint-jp/bis/,"+63,90",https://test-docs.peppol.eu/pint/pint-jp/ntr-work-v1/pint-jp-ntr/bis/,#NAME?
"-56,134",https://docs.peppol.eu/poac/jp/pint-jp/bis/,"+63,90",https://test-docs.peppol.eu/pint/pint-jp/ntr-work-v1/pint-jp-ntr/bis/,-
"-56,134",https://docs.peppol.eu/poac/jp/pint-jp/bis/,"+63,90",https://test-docs.peppol.eu/pint/pint-jp/ntr-work-v1/pint-jp-ntr/bis/,#NAME?
"-56,134",https://docs.peppol.eu/poac/jp/pint-jp/bis/,"+63,90",https://test-docs.peppol.eu/pint/pint-jp/ntr-work-v1/pint-jp-ntr/bis/,-
"-56,134",https://docs.peppol.eu/poac/jp/pint-jp/bis/,"+63,90",https://test-docs.peppol.eu/pint/pint-jp/ntr-work-v1/pint-jp-ntr/bis/,-
"-56,134",https://docs.peppol.eu/poac/jp/pint-jp/bis/,"+63,90",https://test-docs.peppol.eu/pint/pint-jp/ntr-work-v1/pint-jp-ntr/bis/,#NAME?
"-56,134",https://docs.peppol.eu/poac/jp/pint-jp/bis/,"+63,90",https://test-docs.peppol.eu/pint/pint-jp/ntr-work-v1/pint-jp-ntr/bis/,-
"-56,134",https://docs.peppol.eu/poac/jp/pint-jp/bis/,"+63,90",https://test-docs.peppol.eu/pint/pint-jp/ntr-work-v1/pint-jp-ntr/bis/,-
"-56,134",https://docs.peppol.eu/poac/jp/pint-jp/bis/,"+63,90",https://test-docs.peppol.eu/pint/pint-jp/ntr-work-v1/pint-jp-ntr/bis/,#NAME?
"-56,134",https://docs.peppol.eu/poac/jp/pint-jp/bis/,"+63,90",https://test-docs.peppol.eu/pint/pint-jp/ntr-work-v1/pint-jp-ntr/bis/,-
"-56,134",https://docs.peppol.eu/poac/jp/pint-jp/bis/,"+63,90",https://test-docs.peppol.eu/pint/pint-jp/ntr-work-v1/pint-jp-ntr/bis/,-
"-56,134",https://docs.peppol.eu/poac/jp/pint-jp/bis/,"+63,90",https://test-docs.peppol.eu/pint/pint-jp/ntr-work-v1/pint-jp-ntr/bis/,-
"-56,134",https://docs.peppol.eu/poac/jp/pint-jp/bis/,"+63,90",https://test-docs.peppol.eu/pint/pint-jp/ntr-work-v1/pint-jp-ntr/bis/,-
"-56,134",https://docs.peppol.eu/poac/jp/pint-jp/bis/,"+63,90",https://test-docs.peppol.eu/pint/pint-jp/ntr-work-v1/pint-jp-ntr/bis/,#NAME?
"-56,134",https://docs.peppol.eu/poac/jp/pint-jp/bis/,"+63,90",https://test-docs.peppol.eu/pint/pint-jp/ntr-work-v1/pint-jp-ntr/bis/,-
"-56,134",https://docs.peppol.eu/poac/jp/pint-jp/bis/,"+63,90",https://test-docs.peppol.eu/pint/pint-jp/ntr-work-v1/pint-jp-ntr/bis/,-This document is structured as follows:
"-56,134",https://docs.peppol.eu/poac/jp/pint-jp/bis/,"+63,90",https://test-docs.peppol.eu/pint/pint-jp/ntr-work-v1/pint-jp-ntr/bis/,-
"-56,134",https://docs.peppol.eu/poac/jp/pint-jp/bis/,"+63,90",https://test-docs.peppol.eu/pint/pint-jp/ntr-work-v1/pint-jp-ntr/bis/,-
"-56,134",https://docs.peppol.eu/poac/jp/pint-jp/bis/,"+63,90",https://test-docs.peppol.eu/pint/pint-jp/ntr-work-v1/pint-jp-ntr/bis/,-
"-56,134",https://docs.peppol.eu/poac/jp/pint-jp/bis/,"+63,90",https://test-docs.peppol.eu/pint/pint-jp/ntr-work-v1/pint-jp-ntr/bis/,-
"-56,134",https://docs.peppol.eu/poac/jp/pint-jp/bis/,"+63,90",https://test-docs.peppol.eu/pint/pint-jp/ntr-work-v1/pint-jp-ntr/bis/,"-Chapter 1 gives general information on the business processes, requirements and functionalities."
"-56,134",https://docs.peppol.eu/poac/jp/pint-jp/bis/,"+63,90",https://test-docs.peppol.eu/pint/pint-jp/ntr-work-v1/pint-jp-ntr/bis/,-
"-56,134",https://docs.peppol.eu/poac/jp/pint-jp/bis/,"+63,90",https://test-docs.peppol.eu/pint/pint-jp/ntr-work-v1/pint-jp-ntr/bis/,-
"-56,134",https://docs.peppol.eu/poac/jp/pint-jp/bis/,"+63,90",https://test-docs.peppol.eu/pint/pint-jp/ntr-work-v1/pint-jp-ntr/bis/,-Chapter 2 provides information on business related requirements supported by the invoice.
"-56,134",https://docs.peppol.eu/poac/jp/pint-jp/bis/,"+63,90",https://test-docs.peppol.eu/pint/pint-jp/ntr-work-v1/pint-jp-ntr/bis/,-
"-56,134",https://docs.peppol.eu/poac/jp/pint-jp/bis/,"+63,90",https://test-docs.peppol.eu/pint/pint-jp/ntr-work-v1/pint-jp-ntr/bis/,-
"-56,134",https://docs.peppol.eu/poac/jp/pint-jp/bis/,"+63,90",https://test-docs.peppol.eu/pint/pint-jp/ntr-work-v1/pint-jp-ntr/bis/,-Chapter 3 provides information on legal and tax related requirements supported by the invoice.
"-56,134",https://docs.peppol.eu/poac/jp/pint-jp/bis/,"+63,90",https://test-docs.peppol.eu/pint/pint-jp/ntr-work-v1/pint-jp-ntr/bis/,-
"-56,134",https://docs.peppol.eu/poac/jp/pint-jp/bis/,"+63,90",https://test-docs.peppol.eu/pint/pint-jp/ntr-work-v1/pint-jp-ntr/bis/,-
"-56,134",https://docs.peppol.eu/poac/jp/pint-jp/bis/,"+63,90",https://test-docs.peppol.eu/pint/pint-jp/ntr-work-v1/pint-jp-ntr/bis/,-Chapter 4 provides information about rules and calculations that applies to the invoice content.
"-56,134",https://docs.peppol.eu/poac/jp/pint-jp/bis/,"+63,90",https://test-docs.peppol.eu/pint/pint-jp/ntr-work-v1/pint-jp-ntr/bis/,-
"-56,134",https://docs.peppol.eu/poac/jp/pint-jp/bis/,"+63,90",https://test-docs.peppol.eu/pint/pint-jp/ntr-work-v1/pint-jp-ntr/bis/,-
"-56,134",https://docs.peppol.eu/poac/jp/pint-jp/bis/,"+63,90",https://test-docs.peppol.eu/pint/pint-jp/ntr-work-v1/pint-jp-ntr/bis/,-Chapter 5.1 describes the BIS identifiers.
"-56,134",https://docs.peppol.eu/poac/jp/pint-jp/bis/,"+63,90",https://test-docs.peppol.eu/pint/pint-jp/ntr-work-v1/pint-jp-ntr/bis/,-
"-56,134",https://docs.peppol.eu/poac/jp/pint-jp/bis/,"+63,90",https://test-docs.peppol.eu/pint/pint-jp/ntr-work-v1/pint-jp-ntr/bis/,-
"-56,134",https://docs.peppol.eu/poac/jp/pint-jp/bis/,"+63,90",https://test-docs.peppol.eu/pint/pint-jp/ntr-work-v1/pint-jp-ntr/bis/,-Chapter 5.2 describes the semantical data types.
"-56,134",https://docs.peppol.eu/poac/jp/pint-jp/bis/,"+63,90",https://test-docs.peppol.eu/pint/pint-jp/ntr-work-v1/pint-jp-ntr/bis/,-
"-56,134",https://docs.peppol.eu/poac/jp/pint-jp/bis/,"+63,90",https://test-docs.peppol.eu/pint/pint-jp/ntr-work-v1/pint-jp-ntr/bis/,-
"-56,134",https://docs.peppol.eu/poac/jp/pint-jp/bis/,"+63,90",https://test-docs.peppol.eu/pint/pint-jp/ntr-work-v1/pint-jp-ntr/bis/,-Chapter 5.3 gives external links to the relevant UBL schemas.
"-56,134",https://docs.peppol.eu/poac/jp/pint-jp/bis/,"+63,90",https://test-docs.peppol.eu/pint/pint-jp/ntr-work-v1/pint-jp-ntr/bis/,-
"-56,134",https://docs.peppol.eu/poac/jp/pint-jp/bis/,"+63,90",https://test-docs.peppol.eu/pint/pint-jp/ntr-work-v1/pint-jp-ntr/bis/,-
"-56,134",https://docs.peppol.eu/poac/jp/pint-jp/bis/,"+63,90",https://test-docs.peppol.eu/pint/pint-jp/ntr-work-v1/pint-jp-ntr/bis/,-
"-56,134",https://docs.peppol.eu/poac/jp/pint-jp/bis/,"+63,90",https://test-docs.peppol.eu/pint/pint-jp/ntr-work-v1/pint-jp-ntr/bis/,-
"-56,134",https://docs.peppol.eu/poac/jp/pint-jp/bis/,"+63,90",https://test-docs.peppol.eu/pint/pint-jp/ntr-work-v1/pint-jp-ntr/bis/,-
"-56,134",https://docs.peppol.eu/poac/jp/pint-jp/bis/,"+63,90",https://test-docs.peppol.eu/pint/pint-jp/ntr-work-v1/pint-jp-ntr/bis/,#NAME?
"-56,134",https://docs.peppol.eu/poac/jp/pint-jp/bis/,"+63,90",https://test-docs.peppol.eu/pint/pint-jp/ntr-work-v1/pint-jp-ntr/bis/,-
"-56,134",https://docs.peppol.eu/poac/jp/pint-jp/bis/,"+63,90",https://test-docs.peppol.eu/pint/pint-jp/ntr-work-v1/pint-jp-ntr/bis/,#NAME?
"-56,134",https://docs.peppol.eu/poac/jp/pint-jp/bis/,"+63,90",https://test-docs.peppol.eu/pint/pint-jp/ntr-work-v1/pint-jp-ntr/bis/,+
"-56,134",https://docs.peppol.eu/poac/jp/pint-jp/bis/,"+63,90",https://test-docs.peppol.eu/pint/pint-jp/ntr-work-v1/pint-jp-ntr/bis/,#NAME?
"-56,134",https://docs.peppol.eu/poac/jp/pint-jp/bis/,"+63,90",https://test-docs.peppol.eu/pint/pint-jp/ntr-work-v1/pint-jp-ntr/bis/, 
"-56,134",https://docs.peppol.eu/poac/jp/pint-jp/bis/,"+63,90",https://test-docs.peppol.eu/pint/pint-jp/ntr-work-v1/pint-jp-ntr/bis/, 
"-56,134",https://docs.peppol.eu/poac/jp/pint-jp/bis/,"+63,90",https://test-docs.peppol.eu/pint/pint-jp/ntr-work-v1/pint-jp-ntr/bis/, 
"-592,7",https://docs.peppol.eu/poac/jp/pint-jp/bis/,"+555,7",https://test-docs.peppol.eu/pint/pint-jp/ntr-work-v1/pint-jp-ntr/bis/, 2. Local business process
"-592,7",https://docs.peppol.eu/poac/jp/pint-jp/bis/,"+555,7",https://test-docs.peppol.eu/pint/pint-jp/ntr-work-v1/pint-jp-ntr/bis/, 
"-592,7",https://docs.peppol.eu/poac/jp/pint-jp/bis/,"+555,7",https://test-docs.peppol.eu/pint/pint-jp/ntr-work-v1/pint-jp-ntr/bis/, 
"-592,7",https://docs.peppol.eu/poac/jp/pint-jp/bis/,"+555,7",https://test-docs.peppol.eu/pint/pint-jp/ntr-work-v1/pint-jp-ntr/bis/,#NAME?
"-592,7",https://docs.peppol.eu/poac/jp/pint-jp/bis/,"+555,7",https://test-docs.peppol.eu/pint/pint-jp/ntr-work-v1/pint-jp-ntr/bis/,#NAME?
"-592,7",https://docs.peppol.eu/poac/jp/pint-jp/bis/,"+555,7",https://test-docs.peppol.eu/pint/pint-jp/ntr-work-v1/pint-jp-ntr/bis/, 
"-592,7",https://docs.peppol.eu/poac/jp/pint-jp/bis/,"+555,7",https://test-docs.peppol.eu/pint/pint-jp/ntr-work-v1/pint-jp-ntr/bis/, 
"-592,7",https://docs.peppol.eu/poac/jp/pint-jp/bis/,"+555,7",https://test-docs.peppol.eu/pint/pint-jp/ntr-work-v1/pint-jp-ntr/bis/, 2.1. Summarised invoice process
"-600,18",https://docs.peppol.eu/poac/jp/pint-jp/bis/,"+563,18",https://test-docs.peppol.eu/pint/pint-jp/ntr-work-v1/pint-jp-ntr/bis/," In Summarised invoicing process, the supplier sends a Delivery Note to the customer with each delivery and the buyer uses the information in the Delivery Note to verify the reception of the items."
"-600,18",https://docs.peppol.eu/poac/jp/pint-jp/bis/,"+563,18",https://test-docs.peppol.eu/pint/pint-jp/ntr-work-v1/pint-jp-ntr/bis/, 
"-600,18",https://docs.peppol.eu/poac/jp/pint-jp/bis/,"+563,18",https://test-docs.peppol.eu/pint/pint-jp/ntr-work-v1/pint-jp-ntr/bis/, 
"-600,18",https://docs.peppol.eu/poac/jp/pint-jp/bis/,"+563,18",https://test-docs.peppol.eu/pint/pint-jp/ntr-work-v1/pint-jp-ntr/bis/,#NAME?
"-600,18",https://docs.peppol.eu/poac/jp/pint-jp/bis/,"+563,18",https://test-docs.peppol.eu/pint/pint-jp/ntr-work-v1/pint-jp-ntr/bis/,-
"-600,18",https://docs.peppol.eu/poac/jp/pint-jp/bis/,"+563,18",https://test-docs.peppol.eu/pint/pint-jp/ntr-work-v1/pint-jp-ntr/bis/,-
"-600,18",https://docs.peppol.eu/poac/jp/pint-jp/bis/,"+563,18",https://test-docs.peppol.eu/pint/pint-jp/ntr-work-v1/pint-jp-ntr/bis/,-
"-600,18",https://docs.peppol.eu/poac/jp/pint-jp/bis/,"+563,18",https://test-docs.peppol.eu/pint/pint-jp/ntr-work-v1/pint-jp-ntr/bis/,-
"-600,18",https://docs.peppol.eu/poac/jp/pint-jp/bis/,"+563,18",https://test-docs.peppol.eu/pint/pint-jp/ntr-work-v1/pint-jp-ntr/bis/,-
"-600,18",https://docs.peppol.eu/poac/jp/pint-jp/bis/,"+563,18",https://test-docs.peppol.eu/pint/pint-jp/ntr-work-v1/pint-jp-ntr/bis/,-
"-600,18",https://docs.peppol.eu/poac/jp/pint-jp/bis/,"+563,18",https://test-docs.peppol.eu/pint/pint-jp/ntr-work-v1/pint-jp-ntr/bis/,-
"-600,18",https://docs.peppol.eu/poac/jp/pint-jp/bis/,"+563,18",https://test-docs.peppol.eu/pint/pint-jp/ntr-work-v1/pint-jp-ntr/bis/,#NAME?
"-600,18",https://docs.peppol.eu/poac/jp/pint-jp/bis/,"+563,18",https://test-docs.peppol.eu/pint/pint-jp/ntr-work-v1/pint-jp-ntr/bis/,-
"-600,18",https://docs.peppol.eu/poac/jp/pint-jp/bis/,"+563,18",https://test-docs.peppol.eu/pint/pint-jp/ntr-work-v1/pint-jp-ntr/bis/,-
"-600,18",https://docs.peppol.eu/poac/jp/pint-jp/bis/,"+563,18",https://test-docs.peppol.eu/pint/pint-jp/ntr-work-v1/pint-jp-ntr/bis/,#NAME?
"-600,18",https://docs.peppol.eu/poac/jp/pint-jp/bis/,"+563,18",https://test-docs.peppol.eu/pint/pint-jp/ntr-work-v1/pint-jp-ntr/bis/,#NAME?
"-600,18",https://docs.peppol.eu/poac/jp/pint-jp/bis/,"+563,18",https://test-docs.peppol.eu/pint/pint-jp/ntr-work-v1/pint-jp-ntr/bis/,+
"-600,18",https://docs.peppol.eu/poac/jp/pint-jp/bis/,"+563,18",https://test-docs.peppol.eu/pint/pint-jp/ntr-work-v1/pint-jp-ntr/bis/,+
"-600,18",https://docs.peppol.eu/poac/jp/pint-jp/bis/,"+563,18",https://test-docs.peppol.eu/pint/pint-jp/ntr-work-v1/pint-jp-ntr/bis/,+
"-600,18",https://docs.peppol.eu/poac/jp/pint-jp/bis/,"+563,18",https://test-docs.peppol.eu/pint/pint-jp/ntr-work-v1/pint-jp-ntr/bis/,+
"-600,18",https://docs.peppol.eu/poac/jp/pint-jp/bis/,"+563,18",https://test-docs.peppol.eu/pint/pint-jp/ntr-work-v1/pint-jp-ntr/bis/,+
"-600,18",https://docs.peppol.eu/poac/jp/pint-jp/bis/,"+563,18",https://test-docs.peppol.eu/pint/pint-jp/ntr-work-v1/pint-jp-ntr/bis/,+
"-600,18",https://docs.peppol.eu/poac/jp/pint-jp/bis/,"+563,18",https://test-docs.peppol.eu/pint/pint-jp/ntr-work-v1/pint-jp-ntr/bis/,+
"-600,18",https://docs.peppol.eu/poac/jp/pint-jp/bis/,"+563,18",https://test-docs.peppol.eu/pint/pint-jp/ntr-work-v1/pint-jp-ntr/bis/,#NAME?
"-600,18",https://docs.peppol.eu/poac/jp/pint-jp/bis/,"+563,18",https://test-docs.peppol.eu/pint/pint-jp/ntr-work-v1/pint-jp-ntr/bis/,+
"-600,18",https://docs.peppol.eu/poac/jp/pint-jp/bis/,"+563,18",https://test-docs.peppol.eu/pint/pint-jp/ntr-work-v1/pint-jp-ntr/bis/,+
"-600,18",https://docs.peppol.eu/poac/jp/pint-jp/bis/,"+563,18",https://test-docs.peppol.eu/pint/pint-jp/ntr-work-v1/pint-jp-ntr/bis/,#NAME?
"-600,18",https://docs.peppol.eu/poac/jp/pint-jp/bis/,"+563,18",https://test-docs.peppol.eu/pint/pint-jp/ntr-work-v1/pint-jp-ntr/bis/, 
"-600,18",https://docs.peppol.eu/poac/jp/pint-jp/bis/,"+563,18",https://test-docs.peppol.eu/pint/pint-jp/ntr-work-v1/pint-jp-ntr/bis/, 
"-600,18",https://docs.peppol.eu/poac/jp/pint-jp/bis/,"+563,18",https://test-docs.peppol.eu/pint/pint-jp/ntr-work-v1/pint-jp-ntr/bis/, 
"-658,7",https://docs.peppol.eu/poac/jp/pint-jp/bis/,"+621,7",https://test-docs.peppol.eu/pint/pint-jp/ntr-work-v1/pint-jp-ntr/bis/, 
"-658,7",https://docs.peppol.eu/poac/jp/pint-jp/bis/,"+621,7",https://test-docs.peppol.eu/pint/pint-jp/ntr-work-v1/pint-jp-ntr/bis/, 
"-658,7",https://docs.peppol.eu/poac/jp/pint-jp/bis/,"+621,7",https://test-docs.peppol.eu/pint/pint-jp/ntr-work-v1/pint-jp-ntr/bis/, 
"-658,7",https://docs.peppol.eu/poac/jp/pint-jp/bis/,"+621,7",https://test-docs.peppol.eu/pint/pint-jp/ntr-work-v1/pint-jp-ntr/bis/,-Standard Japanese Invoice (380)
"-658,7",https://docs.peppol.eu/poac/jp/pint-jp/bis/,"+621,7",https://test-docs.peppol.eu/pint/pint-jp/ntr-work-v1/pint-jp-ntr/bis/,+Non-tax Invoice (480)
"-658,7",https://docs.peppol.eu/poac/jp/pint-jp/bis/,"+621,7",https://test-docs.peppol.eu/pint/pint-jp/ntr-work-v1/pint-jp-ntr/bis/, 
"-658,7",https://docs.peppol.eu/poac/jp/pint-jp/bis/,"+621,7",https://test-docs.peppol.eu/pint/pint-jp/ntr-work-v1/pint-jp-ntr/bis/, 
"-658,7",https://docs.peppol.eu/poac/jp/pint-jp/bis/,"+621,7",https://test-docs.peppol.eu/pint/pint-jp/ntr-work-v1/pint-jp-ntr/bis/, 
"-670,29",https://docs.peppol.eu/poac/jp/pint-jp/bis/,"+633,11",https://test-docs.peppol.eu/pint/pint-jp/ntr-work-v1/pint-jp-ntr/bis/, 
"-670,29",https://docs.peppol.eu/poac/jp/pint-jp/bis/,"+633,11",https://test-docs.peppol.eu/pint/pint-jp/ntr-work-v1/pint-jp-ntr/bis/, 
"-670,29",https://docs.peppol.eu/poac/jp/pint-jp/bis/,"+633,11",https://test-docs.peppol.eu/pint/pint-jp/ntr-work-v1/pint-jp-ntr/bis/, 
"-670,29",https://docs.peppol.eu/poac/jp/pint-jp/bis/,"+633,11",https://test-docs.peppol.eu/pint/pint-jp/ntr-work-v1/pint-jp-ntr/bis/,#NAME?
"-670,29",https://docs.peppol.eu/poac/jp/pint-jp/bis/,"+633,11",https://test-docs.peppol.eu/pint/pint-jp/ntr-work-v1/pint-jp-ntr/bis/,-
"-670,29",https://docs.peppol.eu/poac/jp/pint-jp/bis/,"+633,11",https://test-docs.peppol.eu/pint/pint-jp/ntr-work-v1/pint-jp-ntr/bis/,-
"-670,29",https://docs.peppol.eu/poac/jp/pint-jp/bis/,"+633,11",https://test-docs.peppol.eu/pint/pint-jp/ntr-work-v1/pint-jp-ntr/bis/,#NAME?
"-670,29",https://docs.peppol.eu/poac/jp/pint-jp/bis/,"+633,11",https://test-docs.peppol.eu/pint/pint-jp/ntr-work-v1/pint-jp-ntr/bis/,-
"-670,29",https://docs.peppol.eu/poac/jp/pint-jp/bis/,"+633,11",https://test-docs.peppol.eu/pint/pint-jp/ntr-work-v1/pint-jp-ntr/bis/,-
"-670,29",https://docs.peppol.eu/poac/jp/pint-jp/bis/,"+633,11",https://test-docs.peppol.eu/pint/pint-jp/ntr-work-v1/pint-jp-ntr/bis/,-
"-670,29",https://docs.peppol.eu/poac/jp/pint-jp/bis/,"+633,11",https://test-docs.peppol.eu/pint/pint-jp/ntr-work-v1/pint-jp-ntr/bis/,-2.1.2. Standard Japanese Invoice
"-670,29",https://docs.peppol.eu/poac/jp/pint-jp/bis/,"+633,11",https://test-docs.peppol.eu/pint/pint-jp/ntr-work-v1/pint-jp-ntr/bis/,-
"-670,29",https://docs.peppol.eu/poac/jp/pint-jp/bis/,"+633,11",https://test-docs.peppol.eu/pint/pint-jp/ntr-work-v1/pint-jp-ntr/bis/,#NAME?
"-670,29",https://docs.peppol.eu/poac/jp/pint-jp/bis/,"+633,11",https://test-docs.peppol.eu/pint/pint-jp/ntr-work-v1/pint-jp-ntr/bis/,-
"-670,29",https://docs.peppol.eu/poac/jp/pint-jp/bis/,"+633,11",https://test-docs.peppol.eu/pint/pint-jp/ntr-work-v1/pint-jp-ntr/bis/,-
"-670,29",https://docs.peppol.eu/poac/jp/pint-jp/bis/,"+633,11",https://test-docs.peppol.eu/pint/pint-jp/ntr-work-v1/pint-jp-ntr/bis/, 
"-670,29",https://docs.peppol.eu/poac/jp/pint-jp/bis/,"+633,11",https://test-docs.peppol.eu/pint/pint-jp/ntr-work-v1/pint-jp-ntr/bis/, 
"-670,29",https://docs.peppol.eu/poac/jp/pint-jp/bis/,"+633,11",https://test-docs.peppol.eu/pint/pint-jp/ntr-work-v1/pint-jp-ntr/bis/, 2.2. Negative invoices and credit notes
"-670,29",https://docs.peppol.eu/poac/jp/pint-jp/bis/,"+633,11",https://test-docs.peppol.eu/pint/pint-jp/ntr-work-v1/pint-jp-ntr/bis/, 
"-670,29",https://docs.peppol.eu/poac/jp/pint-jp/bis/,"+633,11",https://test-docs.peppol.eu/pint/pint-jp/ntr-work-v1/pint-jp-ntr/bis/,#NAME?
"-670,29",https://docs.peppol.eu/poac/jp/pint-jp/bis/,"+633,11",https://test-docs.peppol.eu/pint/pint-jp/ntr-work-v1/pint-jp-ntr/bis/,-
"-670,29",https://docs.peppol.eu/poac/jp/pint-jp/bis/,"+633,11",https://test-docs.peppol.eu/pint/pint-jp/ntr-work-v1/pint-jp-ntr/bis/,-
