+,	,I,B,T,-,0,8,8,	,0,.,.,1,	,P,a,y,m,e,n,t, ,c,a,r,d, ,h,o,l,d,e,r, ,n,a,m,e,	,0,.,.,1,	,•,•,c,b,c,:,H,o,l,d,e,r,N,a,m,e
+,+,	,I,B,G,-,1,7,	,0,.,.,1,	,C,R,E,D,I,T, ,T,R,A,N,S,F,E,R,	,0,.,.,1,	,•,c,a,c,:,P,a,y,e,e,F,i,n,a,n,c,i,a,l,A,c,c,o,u,n,t
+,+,	,I,B,T,-,0,8,4,	,1,.,.,1,	,P,a,y,m,e,n,t, ,a,c,c,o,u,n,t, ,i,d,e,n,t,i,f,i,e,r,	,1,.,.,1,	,•,•,c,b,c,:,I,D
+,	,I,B,T,-,0,8,4,-,1,	,0,.,.,1,	,S,c,h,e,m,e, ,i,d,e,n,t,i,f,i,e,r,	,0,.,.,1,	,•,•,•,@,s,c,h,e,m,e,I,D
+,	,I,B,T,-,0,8,5,	,0,.,.,1,	,P,a,y,m,e,n,t, ,a,c,c,o,u,n,t, ,n,a,m,e,	,0,.,.,1,	,•,•,c,b,c,:,N,a,m,e
+,+,	,	,	,F,I,N,A,N,C,I,A,L, ,I,N,S,T,I,T,U,T,I,O,N, ,B,R,A,N,C,H,	,0,.,.,1,	,•,•,c,a,c,:,F,i,n,a,n,c,i,a,l,I,n,s,t,i,t,u,t,i,o,n,B,r,a,n,c,h
+,	,I,B,T,-,0,8,6,	,0,.,.,1,	,P,a,y,m,e,n,t, ,s,e,r,v,i,c,e, ,p,r,o,v,i,d,e,r, ,i,d,e,n,t,i,f,i,e,r,	,1,.,.,1,	,•,•,•,c,b,c,:,I,D
+,+,	,I,B,G,-,3,4,	,0,.,.,1,	,F,I,N,A,N,C,I,A,L, ,I,N,S,T,I,T,U,T,I,O,N, ,A,D,D,R,E,S,S,	,0,.,.,1,	,•,•,•,c,a,c,:,A,d,d,r,e,s,s
+,	,I,B,T,-,1,6,9,	,0,.,.,1,	,A,c,c,o,u,n,t, ,a,d,d,r,e,s,s, ,l,i,n,e, ,1,	,0,.,.,1,	,•,•,•,•,c,b,c,:,S,t,r,e,e,t,N,a,m,e
+,	,I,B,T,-,1,7,0,	,0,.,.,1,	,A,c,c,o,u,n,t, ,a,d,d,r,e,s,s, ,l,i,n,e, ,2,	,0,.,.,1,	,•,•,•,•,c,b,c,:,A,d,d,i,t,i,o,n,a,l,S,t,r,e,e,t,N,a,m,e
+,	,I,B,T,-,1,7,1,	,0,.,.,1,	,A,c,c,o,u,n,t, ,c,i,t,y,	,0,.,.,1,	,•,•,•,•,c,b,c,:,C,i,t,y,N,a,m,e
+,	,I,B,T,-,1,7,2,	,0,.,.,1,	,A,c,c,o,u,n,t, ,p,o,s,t, ,c,o,d,e,	,0,.,.,1,	,•,•,•,•,c,b,c,:,P,o,s,t,a,l,Z,o,n,e
+,	,I,B,T,-,1,7,3,	,0,.,.,1,	,A,c,c,o,u,n,t, ,c,o,u,n,t,r,y, ,s,u,b,d,i,v,i,s,i,o,n,	,0,.,.,1,	,•,•,•,•,c,b,c,:,C,o,u,n,t,r,y,S,u,b,e,n,t,i,t,y
+,+,	,	,	,	,0,.,.,1,	,•,•,•,•,c,a,c,:,A,d,d,r,e,s,s,L,i,n,e
+,	,I,B,T,-,1,7,4,	,0,.,.,1,	,A,c,c,o,u,n,t, ,a,d,d,r,e,s,s, ,l,i,n,e, ,3,	,1,.,.,1,	,•,•,•,•,•,c,b,c,:,L,i,n,e
+,+,	,	,	,	,0,.,.,1,	,•,•,•,•,c,a,c,:,C,o,u,n,t,r,y
+,	,I,B,T,-,1,7,5,	,0,.,.,1,	,A,c,c,o,u,n,t, ,c,o,u,n,t,r,y, ,c,o,d,e,	,1,.,.,1,	,•,•,•,•,•,c,b,c,:,I,d,e,n,t,i,f,i,c,a,t,i,o,n,C,o,d,e
+,+,	,I,B,G,-,1,9,	,0,.,.,1,	,D,I,R,E,C,T, ,D,E,B,I,T,	,0,.,.,1,	,•,c,a,c,:,P,a,y,m,e,n,t,M,a,n,d,a,t,e
+,	,I,B,T,-,0,8,9,	,0,.,.,1,	,M,a,n,d,a,t,e, ,r,e,f,e,r,e,n,c,e, ,i,d,e,n,t,i,f,i,e,r,	,0,.,.,1,	,•,•,c,b,c,:,I,D
+,+,	,	,	,P,A,Y,E,R, ,F,I,N,A,N,C,I,A,L, ,A,C,C,O,U,N,T,	,0,.,.,1,	,•,•,c,a,c,:,P,a,y,e,r,F,i,n,a,n,c,i,a,l,A,c,c,o,u,n,t
+,	,I,B,T,-,0,9,1,	,0,.,.,1,	,D,e,b,i,t,e,d, ,a,c,c,o,u,n,t, ,i,d,e,n,t,i,f,i,e,r,	,1,.,.,1,	,•,•,•,c,b,c,:,I,D
+,+,	,I,B,G,-,3,3,	,0,.,.,n,	,I,N,V,O,I,C,E, ,T,E,R,M,S,	,0,.,.,n,	,c,a,c,:,P,a,y,m,e,n,t,T,e,r,m,s
+,	,I,B,T,-,1,8,7,	,0,.,.,1,	,T,e,r,m,s, ,p,a,y,m,e,n,t, ,i,n,s,t,r,u,c,t,i,o,n,s, ,I,D,	,0,.,.,1,	,•,c,b,c,:,P,a,y,m,e,n,t,M,e,a,n,s,I,D
+,	,I,B,T,-,0,2,0,	,0,.,.,1,	,P,a,y,m,e,n,t, ,t,e,r,m,s,	,0,.,.,1,	,•,c,b,c,:,N,o,t,e
+,+,	,I,B,T,-,1,7,6,	,0,.,.,1,	,T,e,r,m,s, ,a,m,o,u,n,t,	,0,.,.,1,	,•,c,b,c,:,A,m,o,u,n,t
+,	,	,	,C,u,r,r,e,n,c,y, ,c,o,d,e,	,1,.,.,1,	,•,•,@,c,u,r,r,e,n,c,y,I,D
+,	,I,B,T,-,1,7,7,	,0,.,.,1,	,T,e,r,m,s, ,i,n,s,t,a,l,l,m,e,n,t, ,d,u,e, ,d,a,t,e,	,0,.,.,1,	,•,c,b,c,:,I,n,s,t,a,l,l,m,e,n,t,D,u,e,D,a,t,e
+,+,	,I,B,G,-,3,5,	,0,.,.,n,	,P,A,I,D, ,A,M,O,U,N,T,S,	,0,.,.,n,	,c,a,c,:,P,r,e,p,a,i,d,P,a,y,m,e,n,t
+,	,I,B,T,-,1,7,9,	,0,.,.,1,	,P,a,y,m,e,n,t, ,i,d,e,n,t,i,f,i,e,r,	,0,.,.,1,	,•,c,b,c,:,I,D
+,+,	,I,B,T,-,1,8,0,	,1,.,.,1,	,P,a,i,d, ,a,m,o,u,n,t,	,1,.,.,1,	,•,c,b,c,:,P,a,i,d,A,m,o,u,n,t
+,	,	,	,C,u,r,r,e,n,c,y, ,c,o,d,e,	,1,.,.,1,	,•,•,@,c,u,r,r,e,n,c,y,I,D
+,	,I,B,T,-,1,8,1,	,0,.,.,1,	,T,h,e, ,d,a,t,e, ,w,h,e,n, ,t,h,e, ,p,a,i,d, ,a,m,o,u,n,t, ,i,s, ,d,e,b,i,t,e,d, ,t,o, ,t,h,e, ,i,n,v,o,i,c,e,.,	,0,.,.,1,	,•,c,b,c,:,R,e,c,e,i,v,e,d,D,a,t,e
+,	,I,B,T,-,1,8,2,	,0,.,.,1,	,P,a,y,m,e,n,t, ,t,y,p,e,	,0,.,.,1,	,•,c,b,c,:,I,n,s,t,r,u,c,t,i,o,n,I,D
+,+,	,I,B,G,-,2,0,	,0,.,.,n,	,D,O,C,U,M,E,N,T, ,L,E,V,E,L, ,A,L,L,O,W,A,N,C,E,S,	,0,.,.,n,	,c,a,c,:,A,l,l,o,w,a,n,c,e,C,h,a,r,g,e,[,c,b,c,:,C,h,a,r,g,e,I,n,d,i,c,a,t,o,r, ,=, ,f,a,l,s,e,]
+,	,	,	,S,y,n,t,a,x, ,b,i,n,d,i,n,g, ,q,u,a,l,i,f,i,e,r,	,1,.,.,1,	,•,c,b,c,:,C,h,a,r,g,e,I,n,d,i,c,a,t,o,r
+,	,I,B,T,-,0,9,8,	,0,.,.,1,	,D,o,c,u,m,e,n,t, ,l,e,v,e,l, ,a,l,l,o,w,a,n,c,e, ,r,e,a,s,o,n, ,c,o,d,e,	,0,.,.,1,	,•,c,b,c,:,A,l,l,o,w,a,n,c,e,C,h,a,r,g,e,R,e,a,s,o,n,C,o,d,e
+,	,I,B,T,-,0,9,7,	,0,.,.,1,	,D,o,c,u,m,e,n,t, ,l,e,v,e,l, ,a,l,l,o,w,a,n,c,e, ,r,e,a,s,o,n,	,0,.,.,1,	,•,c,b,c,:,A,l,l,o,w,a,n,c,e,C,h,a,r,g,e,R,e,a,s,o,n
+,	,I,B,T,-,0,9,4,	,0,.,.,1,	,D,o,c,u,m,e,n,t, ,l,e,v,e,l, ,a,l,l,o,w,a,n,c,e, ,p,e,r,c,e,n,t,a,g,e,	,0,.,.,1,	,•,c,b,c,:,M,u,l,t,i,p,l,i,e,r,F,a,c,t,o,r,N,u,m,e,r,i,c
+,+,	,I,B,T,-,0,9,2,	,1,.,.,1,	,D,o,c,u,m,e,n,t, ,l,e,v,e,l, ,a,l,l,o,w,a,n,c,e, ,a,m,o,u,n,t,	,1,.,.,1,	,•,c,b,c,:,A,m,o,u,n,t
+,	,	,	,C,u,r,r,e,n,c,y, ,c,o,d,e,	,1,.,.,1,	,•,•,@,c,u,r,r,e,n,c,y,I,D
+,+,	,I,B,T,-,0,9,3,	,0,.,.,1,	,D,o,c,u,m,e,n,t, ,l,e,v,e,l, ,a,l,l,o,w,a,n,c,e, ,b,a,s,e, ,a,m,o,u,n,t,	,0,.,.,1,	,•,c,b,c,:,B,a,s,e,A,m,o,u,n,t
+,	,	,	,C,u,r,r,e,n,c,y, ,c,o,d,e,	,1,.,.,1,	,•,•,@,c,u,r,r,e,n,c,y,I,D
+,+,	,	,	,T,A,X, ,C,A,T,E,G,O,R,Y,	,1,.,.,1,	,•,c,a,c,:,T,a,x,C,a,t,e,g,o,r,y
+,	,I,B,T,-,0,9,5,	,1,.,.,1,	,D,o,c,u,m,e,n,t, ,l,e,v,e,l, ,a,l,l,o,w,a,n,c,e, ,T,A,X, ,c,a,t,e,g,o,r,y, ,c,o,d,e,	,1,.,.,1,	,•,•,c,b,c,:,I,D
+,	,I,B,T,-,0,9,6,	,0,.,.,1,	,D,o,c,u,m,e,n,t, ,l,e,v,e,l, ,a,l,l,o,w,a,n,c,e, ,T,A,X, ,r,a,t,e,	,0,.,.,1,	,•,•,c,b,c,:,P,e,r,c,e,n,t
+,+,	,	,	,T,A,X, ,S,C,H,E,M,E,	,1,.,.,1,	,•,•,c,a,c,:,T,a,x,S,c,h,e,m,e
+,	,I,B,T,-,0,9,5,-,1,	,1,.,.,1,	,T,a,x, ,s,c,h,e,m,e, ,c,o,d,e,	,1,.,.,1,	,•,•,•,c,b,c,:,I,D
+,+,	,I,B,G,-,2,1,	,0,.,.,n,	,D,O,C,U,M,E,N,T, ,L,E,V,E,L, ,C,H,A,R,G,E,S,	,0,.,.,n,	,c,a,c,:,A,l,l,o,w,a,n,c,e,C,h,a,r,g,e,[,c,b,c,:,C,h,a,r,g,e,I,n,d,i,c,a,t,o,r, ,=, ,t,r,u,e,]
+,	,	,	,S,y,n,t,a,x, ,b,i,n,d,i,n,g, ,q,u,a,l,i,f,i,e,r,	,1,.,.,1,	,•,c,b,c,:,C,h,a,r,g,e,I,n,d,i,c,a,t,o,r
+,	,I,B,T,-,1,0,5,	,0,.,.,1,	,D,o,c,u,m,e,n,t, ,l,e,v,e,l, ,c,h,a,r,g,e, ,r,e,a,s,o,n, ,c,o,d,e,	,0,.,.,1,	,•,c,b,c,:,A,l,l,o,w,a,n,c,e,C,h,a,r,g,e,R,e,a,s,o,n,C,o,d,e
+,	,I,B,T,-,1,0,4,	,0,.,.,1,	,D,o,c,u,m,e,n,t, ,l,e,v,e,l, ,c,h,a,r,g,e, ,r,e,a,s,o,n,	,0,.,.,1,	,•,c,b,c,:,A,l,l,o,w,a,n,c,e,C,h,a,r,g,e,R,e,a,s,o,n
+,	,I,B,T,-,1,0,1,	,0,.,.,1,	,D,o,c,u,m,e,n,t, ,l,e,v,e,l, ,c,h,a,r,g,e, ,p,e,r,c,e,n,t,a,g,e,	,0,.,.,1,	,•,c,b,c,:,M,u,l,t,i,p,l,i,e,r,F,a,c,t,o,r,N,u,m,e,r,i,c
+,+,	,I,B,T,-,0,9,9,	,1,.,.,1,	,D,o,c,u,m,e,n,t, ,l,e,v,e,l, ,c,h,a,r,g,e, ,a,m,o,u,n,t,	,1,.,.,1,	,•,c,b,c,:,A,m,o,u,n,t
+,	,	,	,C,u,r,r,e,n,c,y, ,c,o,d,e,	,1,.,.,1,	,•,•,@,c,u,r,r,e,n,c,y,I,D
+,+,	,I,B,T,-,1,0,0,	,0,.,.,1,	,D,o,c,u,m,e,n,t, ,l,e,v,e,l, ,c,h,a,r,g,e, ,b,a,s,e, ,a,m,o,u,n,t,	,0,.,.,1,	,•,c,b,c,:,B,a,s,e,A,m,o,u,n,t
+,	,	,	,C,u,r,r,e,n,c,y, ,c,o,d,e,	,1,.,.,1,	,•,•,@,c,u,r,r,e,n,c,y,I,D
+,+,	,	,	,T,A,X, ,C,A,T,E,G,O,R,Y,	,1,.,.,1,	,•,c,a,c,:,T,a,x,C,a,t,e,g,o,r,y
+,	,I,B,T,-,1,0,2,	,1,.,.,1,	,D,o,c,u,m,e,n,t, ,l,e,v,e,l, ,c,h,a,r,g,e, ,T,A,X, ,c,a,t,e,g,o,r,y, ,c,o,d,e,	,1,.,.,1,	,•,•,c,b,c,:,I,D
+,	,I,B,T,-,1,0,3,	,0,.,.,1,	,D,o,c,u,m,e,n,t, ,l,e,v,e,l, ,c,h,a,r,g,e, ,T,A,X, ,r,a,t,e,	,0,.,.,1,	,•,•,c,b,c,:,P,e,r,c,e,n,t
+,+,	,	,	,T,A,X, ,S,C,H,E,M,E,	,1,.,.,1,	,•,•,c,a,c,:,T,a,x,S,c,h,e,m,e
+,	,I,B,T,-,1,0,2,-,1,	,1,.,.,1,	,T,a,x, ,s,c,h,e,m,e, ,c,o,d,e,	,1,.,.,1,	,•,•,•,c,b,c,:,I,D
+,+,	,	,	,T,a,x, ,t,o,t,a,l,	,1,.,.,1,	,c,a,c,:,T,a,x,T,o,t,a,l,[,c,a,c,:,T,a,x,T,o,t,a,l,/,T,a,x,A,m,o,u,n,t,/,@,c,u,r,r,e,n,c,y, ,=, ,c,b,c,:,D,o,c,u,m,e,n,t,C,u,r,r,e,n,c,y,C,o,d,e,]
+,+,	,I,B,T,-,1,1,0,	,1,.,.,1,	,I,n,v,o,i,c,e, ,t,o,t,a,l, ,T,A,X, ,a,m,o,u,n,t,	,1,.,.,1,	,•,c,b,c,:,T,a,x,A,m,o,u,n,t
+,	,	,	,C,u,r,r,e,n,c,y, ,c,o,d,e,	,1,.,.,1,	,•,•,@,c,u,r,r,e,n,c,y,I,D
+,+,	,I,B,G,-,2,3,	,1,.,.,n,	,T,A,X, ,B,R,E,A,K,D,O,W,N,	,1,.,.,n,	,•,c,a,c,:,T,a,x,S,u,b,t,o,t,a,l
+,+,	,I,B,T,-,1,1,6,	,1,.,.,1,	,T,A,X, ,c,a,t,e,g,o,r,y, ,t,a,x,a,b,l,e, ,a,m,o,u,n,t,.,	,1,.,.,1,	,•,•,c,b,c,:,T,a,x,a,b,l,e,A,m,o,u,n,t
+,	,	,	,C,u,r,r,e,n,c,y, ,c,o,d,e,	,1,.,.,1,	,•,•,•,@,c,u,r,r,e,n,c,y,I,D
+,+,	,I,B,T,-,1,1,7,	,1,.,.,1,	,T,A,X, ,c,a,t,e,g,o,r,y, ,t,a,x, ,a,m,o,u,n,t,.,	,1,.,.,1,	,•,•,c,b,c,:,T,a,x,A,m,o,u,n,t
+,	,	,	,C,u,r,r,e,n,c,y, ,c,o,d,e,	,1,.,.,1,	,•,•,•,@,c,u,r,r,e,n,c,y,I,D
+,+,	,	,	,	,1,.,.,1,	,•,•,c,a,c,:,T,a,x,C,a,t,e,g,o,r,y
+,	,I,B,T,-,1,1,8,	,1,.,.,1,	,T,A,X, ,c,a,t,e,g,o,r,y, ,c,o,d,e,	,1,.,.,1,	,•,•,•,c,b,c,:,I,D
+,	,I,B,T,-,1,1,9,	,0,.,.,1,	,T,A,X, ,c,a,t,e,g,o,r,y, ,r,a,t,e,	,0,.,.,1,	,•,•,•,c,b,c,:,P,e,r,c,e,n,t
+,+,	,	,	,T,A,X, ,S,C,H,E,M,E,	,1,.,.,1,	,•,•,•,c,a,c,:,T,a,x,S,c,h,e,m,e
+,	,I,B,T,-,1,1,8,-,1,	,1,.,.,1,	,T,a,x, ,s,c,h,e,m,e, ,c,o,d,e,	,1,.,.,1,	,•,•,•,•,c,b,c,:,I,D
+,+,	,I,B,G,-,3,7,	,0,.,.,1,	,D,O,C,U,M,E,N,T, ,T,O,T,A,L,S, ,I,N, ,T,A,X, ,A,C,C,O,U,N,T,I,N,G, ,C,U,R,R,E,N,C,Y,	,0,.,.,1,	,c,a,c,:,T,a,x,T,o,t,a,l,[,c,a,c,:,T,a,x,T,o,t,a,l,/,T,a,x,A,m,o,u,n,t,/,@,c,u,r,r,e,n,c,y, ,=, ,c,b,c,:,T,a,x,C,u,r,r,e,n,c,y,C,o,d,e,]
+,+,	,I,B,T,-,1,1,1,	,0,.,.,1,	,I,n,v,o,i,c,e, ,t,o,t,a,l, ,T,A,X, ,a,m,o,u,n,t, ,i,n, ,t,a,x, ,a,c,c,o,u,n,t,i,n,g, ,c,u,r,r,e,n,c,y,	,0,.,.,1,	,•,c,b,c,:,T,a,x,A,m,o,u,n,t
+,	,	,	,C,u,r,r,e,n,c,y, ,c,o,d,e,	,1,.,.,1,	,•,•,@,c,u,r,r,e,n,c,y,I,D
+,+,	,I,B,G,-,3,8,	,1,.,.,n,	,O,n,e, ,o,f, ,t,h,e, ,s,u,b,t,o,t,a,l,s, ,t,h,e, ,s,u,m, ,o,f, ,w,h,i,c,h, ,e,q,u,a,l,s, ,t,h,e, ,t,o,t,a,l, ,t,a,x, ,a,m,o,u,n,t, ,f,o,r, ,a, ,p,a,r,t,i,c,u,l,a,r, ,t,a,x,a,t,i,o,n, ,s,c,h,e,m,e,.,	,1,.,.,n,	,•,c,a,c,:,T,a,x,S,u,b,t,o,t,a,l
+,+,	,I,B,T,-,1,9,0,	,0,.,.,1,	,T,A,X, ,c,a,t,e,g,o,r,y, ,t,a,x, ,a,m,o,u,n,t, ,i,n, ,a,c,c,o,u,n,t,i,n,g, ,c,u,r,r,e,n,c,y,	,0,.,.,1,	,•,•,c,b,c,:,T,a,x,A,m,o,u,n,t
+,	,	,	,C,u,r,r,e,n,c,y, ,c,o,d,e,	,1,.,.,1,	,•,•,•,@,c,u,r,r,e,n,c,y,I,D
+,+,	,	,	,T,h,e, ,t,a,x, ,c,a,t,e,g,o,r,y, ,a,p,p,l,i,c,a,b,l,e, ,t,o, ,t,h,i,s, ,s,u,b,t,o,t,a,l,	,0,.,.,1,	,•,•,c,a,c,:,T,a,x,C,a,t,e,g,o,r,y
+,	,I,B,T,-,1,9,2,	,1,.,.,1,	,T,A,X, ,c,a,t,e,g,o,r,y, ,c,o,d,e, ,f,o,r, ,t,a,x, ,c,a,t,e,g,o,r,y, ,t,a,x, ,a,m,o,u,n,t, ,i,n, ,a,c,c,o,u,n,t,i,n,g, ,c,u,r,r,e,n,c,y,	,0,.,.,1,	,•,•,•,c,b,c,:,I,D
+,	,I,B,T,-,1,9,3,	,0,.,.,1,	,T,A,X, ,c,a,t,e,g,o,r,y, ,r,a,t,e, ,f,o,r, ,t,a,x, ,c,a,t,e,g,o,r,y, ,t,a,x, ,a,m,o,u,n,t, ,i,n, ,a,c,c,o,u,n,t,i,n,g, ,c,u,r,r,e,n,c,y,	,0,.,.,1,	,•,•,•,c,b,c,:,P,e,r,c,e,n,t
+,+,	,I,B,G,-,2,2,	,1,.,.,1,	,D,O,C,U,M,E,N,T, ,T,O,T,A,L,S,	,1,.,.,1,	,c,a,c,:,L,e,g,a,l,M,o,n,e,t,a,r,y,T,o,t,a,l
+,+,	,I,B,T,-,1,0,6,	,1,.,.,1,	,S,u,m, ,o,f, ,I,n,v,o,i,c,e, ,l,i,n,e, ,n,e,t, ,a,m,o,u,n,t,	,1,.,.,1,	,•,c,b,c,:,L,i,n,e,E,x,t,e,n,s,i,o,n,A,m,o,u,n,t
+,	,	,	,C,u,r,r,e,n,c,y, ,c,o,d,e,	,1,.,.,1,	,•,•,@,c,u,r,r,e,n,c,y,I,D
+,+,	,I,B,T,-,1,0,9,	,1,.,.,1,	,I,n,v,o,i,c,e, ,t,o,t,a,l, ,a,m,o,u,n,t, ,w,i,t,h,o,u,t, ,T,A,X,	,1,.,.,1,	,•,c,b,c,:,T,a,x,E,x,c,l,u,s,i,v,e,A,m,o,u,n,t
+,	,	,	,C,u,r,r,e,n,c,y, ,c,o,d,e,	,1,.,.,1,	,•,•,@,c,u,r,r,e,n,c,y,I,D
+,+,	,I,B,T,-,1,1,2,	,1,.,.,1,	,I,n,v,o,i,c,e, ,t,o,t,a,l, ,a,m,o,u,n,t, ,w,i,t,h, ,T,A,X,	,1,.,.,1,	,•,c,b,c,:,T,a,x,I,n,c,l,u,s,i,v,e,A,m,o,u,n,t
+,	,	,	,C,u,r,r,e,n,c,y, ,c,o,d,e,	,1,.,.,1,	,•,•,@,c,u,r,r,e,n,c,y,I,D
+,+,	,I,B,T,-,1,0,7,	,0,.,.,1,	,S,u,m, ,o,f, ,a,l,l,o,w,a,n,c,e,s, ,o,n, ,d,o,c,u,m,e,n,t, ,l,e,v,e,l,	,0,.,.,1,	,•,c,b,c,:,A,l,l,o,w,a,n,c,e,T,o,t,a,l,A,m,o,u,n,t
+,	,	,	,C,u,r,r,e,n,c,y, ,c,o,d,e,	,1,.,.,1,	,•,•,@,c,u,r,r,e,n,c,y,I,D
+,+,	,I,B,T,-,1,0,8,	,0,.,.,1,	,S,u,m, ,o,f, ,c,h,a,r,g,e,s, ,o,n, ,d,o,c,u,m,e,n,t, ,l,e,v,e,l,	,0,.,.,1,	,•,c,b,c,:,C,h,a,r,g,e,T,o,t,a,l,A,m,o,u,n,t
+,	,	,	,C,u,r,r,e,n,c,y, ,c,o,d,e,	,1,.,.,1,	,•,•,@,c,u,r,r,e,n,c,y,I,D
+,+,	,I,B,T,-,1,1,3,	,0,.,.,1,	,P,a,i,d, ,a,m,o,u,n,t,	,0,.,.,1,	,•,c,b,c,:,P,r,e,p,a,i,d,A,m,o,u,n,t
+,	,	,	,C,u,r,r,e,n,c,y, ,c,o,d,e,	,1,.,.,1,	,•,•,@,c,u,r,r,e,n,c,y,I,D
+,+,	,I,B,T,-,1,1,4,	,0,.,.,1,	,R,o,u,n,d,i,n,g, ,a,m,o,u,n,t,	,0,.,.,1,	,•,c,b,c,:,P,a,y,a,b,l,e,R,o,u,n,d,i,n,g,A,m,o,u,n,t
+,	,	,	,C,u,r,r,e,n,c,y, ,c,o,d,e,	,1,.,.,1,	,•,•,@,c,u,r,r,e,n,c,y,I,D
+,+,	,I,B,T,-,1,1,5,	,1,.,.,1,	,A,m,o,u,n,t, ,d,u,e, ,f,o,r, ,p,a,y,m,e,n,t,	,1,.,.,1,	,•,c,b,c,:,P,a,y,a,b,l,e,A,m,o,u,n,t
+,	,	,	,C,u,r,r,e,n,c,y, ,c,o,d,e,	,1,.,.,1,	,•,•,@,c,u,r,r,e,n,c,y,I,D
+,+,	,I,B,G,-,2,5,	,1,.,.,n,	,I,N,V,O,I,C,E, ,L,I,N,E,	,1,.,.,n,	,c,a,c,:,I,n,v,o,i,c,e,L,i,n,e
+,	,I,B,T,-,1,2,6,	,1,.,.,1,	,I,n,v,o,i,c,e, ,l,i,n,e, ,i,d,e,n,t,i,f,i,e,r,	,1,.,.,1,	,•,c,b,c,:,I,D
+,	,I,B,T,-,1,2,7,	,0,.,.,1,	,I,n,v,o,i,c,e, ,l,i,n,e, ,n,o,t,e,	,0,.,.,1,	,•,c,b,c,:,N,o,t,e
+,+,	,I,B,T,-,1,2,9,	,1,.,.,1,	,I,n,v,o,i,c,e,d, ,q,u,a,n,t,i,t,y,	,1,.,.,1,	,•,c,b,c,:,I,n,v,o,i,c,e,d,Q,u,a,n,t,i,t,y
+,	,I,B,T,-,1,3,0,	,1,.,.,1,	,I,n,v,o,i,c,e,d, ,q,u,a,n,t,i,t,y, ,u,n,i,t, ,o,f, ,m,e,a,s,u,r,e, ,c,o,d,e,	,1,.,.,1,	,•,•,@,u,n,i,t,C,o,d,e
+,+,	,I,B,T,-,1,3,1,	,1,.,.,1,	,I,n,v,o,i,c,e, ,l,i,n,e, ,n,e,t, ,a,m,o,u,n,t,	,1,.,.,1,	,•,c,b,c,:,L,i,n,e,E,x,t,e,n,s,i,o,n,A,m,o,u,n,t
+,	,	,	,C,u,r,r,e,n,c,y, ,c,o,d,e,	,1,.,.,1,	,•,•,@,c,u,r,r,e,n,c,y,I,D
+,	,I,B,T,-,1,3,3,	,0,.,.,1,	,I,n,v,o,i,c,e, ,l,i,n,e, ,B,u,y,e,r, ,a,c,c,o,u,n,t,i,n,g, ,r,e,f,e,r,e,n,c,e,	,0,.,.,1,	,•,c,b,c,:,A,c,c,o,u,n,t,i,n,g,C,o,s,t
+,+,	,I,B,G,-,2,6,	,0,.,.,1,	,I,N,V,O,I,C,E, ,L,I,N,E, ,P,E,R,I,O,D,	,0,.,.,1,	,•,c,a,c,:,I,n,v,o,i,c,e,P,e,r,i,o,d
+,	,I,B,T,-,1,3,4,	,0,.,.,1,	,I,n,v,o,i,c,e, ,l,i,n,e, ,p,e,r,i,o,d, ,s,t,a,r,t, ,d,a,t,e,	,0,.,.,1,	,•,•,c,b,c,:,S,t,a,r,t,D,a,t,e
+,	,I,B,T,-,1,3,5,	,0,.,.,1,	,I,n,v,o,i,c,e, ,l,i,n,e, ,p,e,r,i,o,d, ,e,n,d, ,d,a,t,e,	,0,.,.,1,	,•,•,c,b,c,:,E,n,d,D,a,t,e
+,+,	,	,	,O,R,D,E,R, ,L,I,N,E, ,R,E,F,E,R,E,N,C,E,	,0,.,.,1,	,•,c,a,c,:,O,r,d,e,r,L,i,n,e,R,e,f,e,r,e,n,c,e
+,	,I,B,T,-,1,3,2,	,0,.,.,1,	,R,e,f,e,r,e,n,c,e,d, ,p,u,r,c,h,a,s,e, ,o,r,d,e,r, ,l,i,n,e, ,r,e,f,e,r,e,n,c,e,	,1,.,.,1,	,•,•,c,b,c,:,L,i,n,e,I,D
+,+,	,	,	,R,e,f,e,r,e,n,c,e,d, ,p,u,r,c,h,a,s,e, ,o,r,d,e,r,.,	,0,.,.,1,	,•,•,c,a,c,:,O,r,d,e,r,R,e,f,e,r,e,n,c,e
+,	,I,B,T,-,1,8,3,	,0,.,.,1,	,P,u,r,c,h,a,s,e, ,o,r,d,e,r, ,r,e,f,e,r,e,n,c,e,	,1,.,.,1,	,•,•,•,c,b,c,:,I,D
+,+,	,	,	,D,E,S,P,A,T,C,H, ,R,E,F,E,R,E,N,C,E,	,0,.,.,1,	,•,c,a,c,:,D,e,s,p,a,t,c,h,L,i,n,e,R,e,f,e,r,e,n,c,e
+,	,	,	,D,e,s,p,a,t,c,h, ,a,d,v,i,c,e, ,l,i,n,e,	,1,.,.,1,	,•,•,c,b,c,:,L,i,n,e,I,D
+,+,	,	,	,D,e,s,p,a,t,c,h, ,a,d,v,i,c,e, ,r,e,f,e,r,e,n,c,e,	,0,.,.,1,	,•,•,c,a,c,:,D,o,c,u,m,e,n,t,R,e,f,e,r,e,n,c,e
+,	,I,B,T,-,1,8,4,	,0,.,.,1,	,D,e,s,p,a,t,c,h, ,a,d,v,i,c,e, ,r,e,f,e,r,e,n,c,e,	,1,.,.,1,	,•,•,•,c,b,c,:,I,D
