GL02,GL02-GL57,GL02-GL64,GL02-GL55,GL55-GL56,GL55-GL60,GL55-GL61,GL55-GL63,GL02-01,GL57-01,GL57-02,GL64-01,GL64-02,GL64-03,GL64-04,GL55-01,GL55-03,GL55-04,GL55-05,GL56-01,GL56-02,GL60-01,GL60-02,GL60-03,GL61-01,GL61-02,GL61-03,GL63-01,GL63-02,GL63-03
0001-20090407-57-32-1-525,,,,,,,,32-525,pca,2008-08-19,gj,PCA会計９V.2-仕訳ﾃﾞｰﾀの受入,General Journal,manual entry,,,,,,,,,,,,,,,
0001-20090407-57-32-1-525,,,0,,,,,,,,,,,,57,account,JR代,debit,93143,ISO4217:JPY,,,,部門,020,東京,726,旅費交通費,TravelingExpense
0001-20090407-57-32-1-525,,,1,,,,,,,,,,,,57,account,,debit,4657,ISO4217:JPY,,,,部門,020,東京,191,仮払消費税等,SuspenseAccountPaymentConsumptionTaxes
0001-20090407-57-32-1-525,,,2,,,,,,,,,,,,57,account,JR代,credit,97800,ISO4217:JPY,,,,部門,000,共通部門,111,現金,CashHand
0001-20090407-58-33-1-527,,,,,,,,33-527,pca,2008-08-19,gj,PCA会計９V.2-仕訳ﾃﾞｰﾀの受入,General Journal,manual entry,,,,,,,,,,,,,,,
0001-20090407-58-33-1-527,,,0,,,,,,,,,,,,58,account,旅費,debit,66667,ISO4217:JPY,,,,部門,020,東京,726,旅費交通費,TravelingExpense
0001-20090407-58-33-1-527,,,1,,,,,,,,,,,,58,account,,debit,3333,ISO4217:JPY,,,,部門,020,東京,191,仮払消費税等,SuspenseAccountPaymentConsumptionTaxes
0001-20090407-58-33-1-527,,,2,,,,,,,,,,,,58,account,旅費,credit,70000,ISO4217:JPY,,,,部門,000,共通部門,111,現金,CashHand
0001-20090407-69-34-1-529,,,,,,,,34-529,pca,2008-08-19,gj,PCA会計９V.2-仕訳ﾃﾞｰﾀの受入,General Journal,manual entry,,,,,,,,,,,,,,,
0001-20090407-69-34-1-529,,,0,,,,,,,,,,,,69,account,お茶代,debit,1332,ISO4217:JPY,,,,部門,020,東京,791,雑費,MiscellaneousExpense
0001-20090407-69-34-1-529,,,1,,,,,,,,,,,,69,account,,debit,66,ISO4217:JPY,,,,部門,020,東京,191,仮払消費税等,SuspenseAccountPaymentConsumptionTaxes
0001-20090407-69-34-1-529,,,2,,,,,,,,,,,,69,account,お茶代,credit,4378,ISO4217:JPY,,,,部門,000,共通部門,111,現金,CashHand
0001-20090407-69-34-1-529,,,3,,,,,,,,,,,,69,account,コーヒー代,debit,2839,ISO4217:JPY,,,,部門,020,東京,791,雑費,MiscellaneousExpense
0001-20090407-69-34-1-529,,,4,,,,,,,,,,,,69,account,,debit,141,ISO4217:JPY,,,,部門,020,東京,191,仮払消費税等,SuspenseAccountPaymentConsumptionTaxes
0001-20090408-143-37-1-535,,,,,,,,37-535,pca,2008-08-19,gj,PCA会計９V.2-仕訳ﾃﾞｰﾀの受入,General Journal,manual entry,,,,,,,,,,,,,,,
0001-20090408-143-37-1-535,,,0,,,,,,,,,,,,143,account,ガソリン代,debit,6796,ISO4217:JPY,,,,部門,040,大阪,740,車両費,VehiclesExpense
0001-20090408-143-37-1-535,,,1,,,,,,,,,,,,143,account,,debit,339,ISO4217:JPY,,,,部門,040,大阪,191,仮払消費税等,SuspenseAccountPaymentConsumptionTaxes
0001-20090408-143-37-1-535,,,2,,,,,,,,,,,,143,account,ガソリン代,credit,7135,ISO4217:JPY,,,,部門,000,共通部門,111,現金,CashHand
0001-20090408-50-36-1-533,,,,,,,,36-533,pca,2008-08-19,gj,PCA会計９V.2-仕訳ﾃﾞｰﾀの受入,General Journal,manual entry,,,,,,,,,,,,,,,
0001-20090408-50-36-1-533,,,0,,,,,,,,,,,,50,account,高速代,debit,1143,ISO4217:JPY,,,,部門,020,東京,740,車両費,VehiclesExpense
0001-20090408-50-36-1-533,,,1,,,,,,,,,,,,50,account,,debit,57,ISO4217:JPY,,,,部門,020,東京,191,仮払消費税等,SuspenseAccountPaymentConsumptionTaxes
0001-20090408-50-36-1-533,,,2,,,,,,,,,,,,50,account,高速代,credit,1200,ISO4217:JPY,,,,部門,000,共通部門,111,現金,CashHand
0001-20090410-112-40-1-541,,,,,,,,40-541,pca,2008-08-19,gj,PCA会計９V.2-仕訳ﾃﾞｰﾀの受入,General Journal,manual entry,,,,,,,,,,,,,,,
0001-20090410-112-40-1-541,,,0,,,,,,,,,,,,112,account,電話代,debit,235063,ISO4217:JPY,,,,部門,040,大阪,727,通信費,CommunicationCost
0001-20090410-112-40-1-541,,,1,,,,,,,,,,,,112,account,,debit,11753,ISO4217:JPY,,,,部門,040,大阪,191,仮払消費税等,SuspenseAccountPaymentConsumptionTaxes
0001-20090410-112-40-1-541,,,2,,,,,,,,,,,,112,account,電話代,credit,246816,ISO4217:JPY,,,,,,,131,普通預金,OrdinaryDeposit
0001-20090410-112-40-1-541,,,2,,,0,,,,,,,,,,,,,,,,,,部門,000,共通部門,,,
0001-20090410-112-40-1-541,,,2,,,1,,,,,,,,,,,,,,,,,,補助科目,40,三菱東京　梅田,,,
0001-20090410-129-41-1-543,,,,,,,,41-543,pca,2008-08-19,gj,PCA会計９V.2-仕訳ﾃﾞｰﾀの受入,General Journal,manual entry,,,,,,,,,,,,,,,
0001-20090410-129-41-1-543,,,0,,,,,,,,,,,,129,account,家賃支払い,debit,380000,ISO4217:JPY,,,,部門,030,名古屋,747,地代家賃,LandHouseRent
0001-20090410-129-41-1-543,,,1,,,,,,,,,,,,129,account,,debit,19000,ISO4217:JPY,,,,部門,030,名古屋,191,仮払消費税等,SuspenseAccountPaymentConsumptionTaxes
0001-20090410-129-41-1-543,,,2,,,,,,,,,,,,129,account,家賃支払い,credit,399000,ISO4217:JPY,,,,,,,131,普通預金,OrdinaryDeposit
0001-20090410-129-41-1-543,,,2,,,0,,,,,,,,,,,,,,,,,,部門,000,共通部門,,,
0001-20090410-129-41-1-543,,,2,,,1,,,,,,,,,,,,,,,,,,補助科目,30,三井　名古屋,,,
0001-20090410-149-42-1-545,,,,,,,,42-545,pca,2008-08-19,gj,PCA会計９V.2-仕訳ﾃﾞｰﾀの受入,General Journal,manual entry,,,,,,,,,,,,,,,
0001-20090410-149-42-1-545,,,0,,,,,,,,,,,,149,account,食事代　うどん亭4名,debit,5486,ISO4217:JPY,,,,部門,030,名古屋,733,交際接待費,EntertainmentExpense
0001-20090410-149-42-1-545,,,1,,,,,,,,,,,,149,account,,debit,274,ISO4217:JPY,,,,部門,030,名古屋,191,仮払消費税等,SuspenseAccountPaymentConsumptionTaxes
0001-20090410-149-42-1-545,,,2,,,,,,,,,,,,149,account,食事代　うどん亭4名,credit,5760,ISO4217:JPY,,,,部門,000,共通部門,111,現金,CashHand
0001-20090410-157-43-1-547,,,,,,,,43-547,pca,2008-08-19,gj,PCA会計９V.2-仕訳ﾃﾞｰﾀの受入,General Journal,manual entry,,,,,,,,,,,,,,,
0001-20090410-157-43-1-547,,,0,,,,,,,,,,,,157,account,航空券代,debit,21143,ISO4217:JPY,,,,部門,050,九州,726,旅費交通費,TravelingExpense
0001-20090410-157-43-1-547,,,1,,,,,,,,,,,,157,account,,debit,1057,ISO4217:JPY,,,,部門,050,九州,191,仮払消費税等,SuspenseAccountPaymentConsumptionTaxes
0001-20090410-157-43-1-547,,,2,,,,,,,,,,,,157,account,航空券代,credit,22200,ISO4217:JPY,,,,,,,131,普通預金,OrdinaryDeposit
0001-20090410-157-43-1-547,,,2,,,0,,,,,,,,,,,,,,,,,,部門,000,共通部門,,,
0001-20090410-157-43-1-547,,,2,,,1,,,,,,,,,,,,,,,,,,補助科目,50,福岡　北九州,,,
0001-20090410-162-44-1-549,,,,,,,,44-549,pca,2008-08-19,gj,PCA会計９V.2-仕訳ﾃﾞｰﾀの受入,General Journal,manual entry,,,,,,,,,,,,,,,
0001-20090410-162-44-1-549,,,0,,,,,,,,,,,,162,account,会議　食事代,debit,23805,ISO4217:JPY,,,,部門,020,東京,734,会議費,ConventionExpense
0001-20090410-162-44-1-549,,,1,,,,,,,,,,,,162,account,,debit,1190,ISO4217:JPY,,,,部門,020,東京,191,仮払消費税等,SuspenseAccountPaymentConsumptionTaxes
0001-20090410-162-44-1-549,,,2,,,,,,,,,,,,162,account,会議　食事代,credit,24995,ISO4217:JPY,,,,部門,000,共通部門,111,現金,CashHand
0001-20090410-167-45-1-551,,,,,,,,45-551,pca,2008-08-19,gj,PCA会計９V.2-仕訳ﾃﾞｰﾀの受入,General Journal,manual entry,,,,,,,,,,,,,,,
0001-20090410-167-45-1-551,,,0,,,,,,,,,,,,167,account,家賃支払い,debit,600000,ISO4217:JPY,,,,部門,050,九州,747,地代家賃,LandHouseRent
0001-20090410-167-45-1-551,,,1,,,,,,,,,,,,167,account,,debit,30000,ISO4217:JPY,,,,部門,050,九州,191,仮払消費税等,SuspenseAccountPaymentConsumptionTaxes
0001-20090410-167-45-1-551,,,2,,,,,,,,,,,,167,account,家賃支払い,credit,630000,ISO4217:JPY,,,,,,,131,普通預金,OrdinaryDeposit
0001-20090410-167-45-1-551,,,2,,,0,,,,,,,,,,,,,,,,,,部門,000,共通部門,,,
0001-20090410-167-45-1-551,,,2,,,1,,,,,,,,,,,,,,,,,,補助科目,50,福岡　北九州,,,
0001-20090410-167-45-1-551,,,3,,,,,,,,,,,,167,account,電話代,debit,158107,ISO4217:JPY,,,,部門,050,九州,727,通信費,CommunicationCost
0001-20090410-167-45-1-551,,,4,,,,,,,,,,,,167,account,,debit,7905,ISO4217:JPY,,,,部門,050,九州,191,仮払消費税等,SuspenseAccountPaymentConsumptionTaxes
0001-20090410-167-45-1-551,,,5,,,,,,,,,,,,167,account,電話代,credit,166012,ISO4217:JPY,,,,,,,131,普通預金,OrdinaryDeposit
0001-20090410-167-45-1-551,,,5,,,0,,,,,,,,,,,,,,,,,,部門,000,共通部門,,,
0001-20090410-167-45-1-551,,,5,,,1,,,,,,,,,,,,,,,,,,補助科目,50,福岡　北九州,,,
0001-20090410-168-46-1-553,,,,,,,,46-553,pca,2008-08-19,gj,PCA会計９V.2-仕訳ﾃﾞｰﾀの受入,General Journal,manual entry,,,,,,,,,,,,,,,
0001-20090410-168-46-1-553,,,0,,,,,,,,,,,,168,account,有線,debit,6000,ISO4217:JPY,,,,部門,050,九州,791,雑費,MiscellaneousExpense
0001-20090410-168-46-1-553,,,1,,,,,,,,,,,,168,account,,debit,300,ISO4217:JPY,,,,部門,050,九州,191,仮払消費税等,SuspenseAccountPaymentConsumptionTaxes
0001-20090410-168-46-1-553,,,2,,,,,,,,,,,,168,account,有線,credit,51300,ISO4217:JPY,,,,部門,000,共通部門,322,未払金,AccountsPayableOther
0001-20090410-168-46-1-553,,,3,,,,,,,,,,,,168,account,警備料,debit,42858,ISO4217:JPY,,,,部門,050,九州,791,雑費,MiscellaneousExpense
0001-20090410-168-46-1-553,,,4,,,,,,,,,,,,168,account,,debit,2142,ISO4217:JPY,,,,部門,050,九州,191,仮払消費税等,SuspenseAccountPaymentConsumptionTaxes
0001-20090410-231-47-1-555,,,,,,,,47-555,pca,2008-08-19,gj,PCA会計９V.2-仕訳ﾃﾞｰﾀの受入,General Journal,manual entry,,,,,,,,,,,,,,,
0001-20090410-231-47-1-555,,,0,,,,,,,,,,,,231,account,源泉税支払,debit,224870,ISO4217:JPY,,,,,,,326,預り金,DepositsReceivedOther
0001-20090410-231-47-1-555,,,0,,,0,,,,,,,,,,,,,,,,,,部門,000,共通部門,,,
0001-20090410-231-47-1-555,,,0,,,1,,,,,,,,,,,,,,,,,,補助科目,003,源泉税,,,
0001-20090410-231-47-1-555,,,1,,,,,,,,,,,,231,account,源泉税支払,credit,692570,ISO4217:JPY,,,,,,,131,普通預金,OrdinaryDeposit
0001-20090410-231-47-1-555,,,1,,,0,,,,,,,,,,,,,,,,,,部門,000,共通部門,,,
0001-20090410-231-47-1-555,,,1,,,1,,,,,,,,,,,,,,,,,,補助科目,20,みずほ　本店,,,
0001-20090410-231-47-1-555,,,2,,,,,,,,,,,,231,account,住民税支払,debit,467700,ISO4217:JPY,,,,,,,326,預り金,DepositsReceivedOther
0001-20090410-231-47-1-555,,,2,,,0,,,,,,,,,,,,,,,,,,部門,000,共通部門,,,
0001-20090410-231-47-1-555,,,2,,,1,,,,,,,,,,,,,,,,,,補助科目,002,住民税,,,
0001-20090410-232-48-1-557,,,,,,,,48-557,pca,2008-08-19,gj,PCA会計９V.2-仕訳ﾃﾞｰﾀの受入,General Journal,manual entry,,,,,,,,,,,,,,,
0001-20090410-232-48-1-557,,,0,,,,,,,,,,,,232,account,家賃支払,debit,1200000,ISO4217:JPY,,,,部門,020,東京,747,地代家賃,LandHouseRent
0001-20090410-232-48-1-557,,,1,,,,,,,,,,,,232,account,,debit,60000,ISO4217:JPY,,,,部門,020,東京,191,仮払消費税等,SuspenseAccountPaymentConsumptionTaxes
0001-20090410-232-48-1-557,,,2,,,,,,,,,,,,232,account,家賃支払,credit,1260000,ISO4217:JPY,,,,,,,131,普通預金,OrdinaryDeposit
0001-20090410-232-48-1-557,,,2,,,0,,,,,,,,,,,,,,,,,,部門,000,共通部門,,,
0001-20090410-232-48-1-557,,,2,,,1,,,,,,,,,,,,,,,,,,補助科目,20,みずほ　本店,,,
0001-20090410-233-49-1-559,,,,,,,,49-559,pca,2008-08-19,gj,PCA会計９V.2-仕訳ﾃﾞｰﾀの受入,General Journal,manual entry,,,,,,,,,,,,,,,
0001-20090410-233-49-1-559,,,0,,,,,,,,,,,,233,account,家賃支払,debit,800000,ISO4217:JPY,,,,部門,040,大阪,747,地代家賃,LandHouseRent
0001-20090410-233-49-1-559,,,1,,,,,,,,,,,,233,account,,debit,40000,ISO4217:JPY,,,,部門,040,大阪,191,仮払消費税等,SuspenseAccountPaymentConsumptionTaxes
0001-20090410-233-49-1-559,,,2,,,,,,,,,,,,233,account,家賃支払,credit,840000,ISO4217:JPY,,,,,,,131,普通預金,OrdinaryDeposit
0001-20090410-233-49-1-559,,,2,,,0,,,,,,,,,,,,,,,,,,部門,000,共通部門,,,
0001-20090410-233-49-1-559,,,2,,,1,,,,,,,,,,,,,,,,,,補助科目,40,三菱東京　梅田,,,
0001-20090410-234-50-1-561,,,,,,,,50-561,pca,2008-08-19,gj,PCA会計９V.2-仕訳ﾃﾞｰﾀの受入,General Journal,manual entry,,,,,,,,,,,,,,,
0001-20090410-234-50-1-561,,,0,,,,,,,,,,,,234,account,有線,debit,5000,ISO4217:JPY,,,,部門,010,札幌,791,雑費,MiscellaneousExpense
0001-20090410-234-50-1-561,,,1,,,,,,,,,,,,234,account,,debit,250,ISO4217:JPY,,,,部門,010,札幌,191,仮払消費税等,SuspenseAccountPaymentConsumptionTaxes
0001-20090410-234-50-1-561,,,2,,,,,,,,,,,,234,account,有線,credit,41250,ISO4217:JPY,,,,部門,000,共通部門,322,未払金,AccountsPayableOther
0001-20090410-234-50-1-561,,,3,,,,,,,,,,,,234,account,警備料,debit,34286,ISO4217:JPY,,,,部門,010,札幌,791,雑費,MiscellaneousExpense
0001-20090410-234-50-1-561,,,4,,,,,,,,,,,,234,account,,debit,1714,ISO4217:JPY,,,,部門,010,札幌,191,仮払消費税等,SuspenseAccountPaymentConsumptionTaxes
0001-20090410-248-51-1-563,,,,,,,,51-563,pca,2008-08-19,gj,PCA会計９V.2-仕訳ﾃﾞｰﾀの受入,General Journal,manual entry,,,,,,,,,,,,,,,
0001-20090410-248-51-1-563,,,0,,,,,,,,,,,,248,account,旅費,debit,9953,ISO4217:JPY,,,,部門,030,名古屋,726,旅費交通費,TravelingExpense
0001-20090410-248-51-1-563,,,1,,,,,,,,,,,,248,account,,debit,497,ISO4217:JPY,,,,部門,030,名古屋,191,仮払消費税等,SuspenseAccountPaymentConsumptionTaxes
0001-20090410-248-51-1-563,,,2,,,,,,,,,,,,248,account,旅費,credit,10450,ISO4217:JPY,,,,部門,000,共通部門,111,現金,CashHand
0001-20090410-257-52-1-565,,,,,,,,52-565,pca,2008-08-19,gj,PCA会計９V.2-仕訳ﾃﾞｰﾀの受入,General Journal,manual entry,,,,,,,,,,,,,,,
0001-20090410-257-52-1-565,,,0,,,,,,,,,,,,257,account,09年4月10日伝票No193株式会社　ミナミ,debit,1428451,ISO4217:JPY,,,,,,,131,普通預金,OrdinaryDeposit
0001-20090410-257-52-1-565,,,0,,,0,,,,,,,,,,,,,,,,,,部門,000,共通部門,,,
0001-20090410-257-52-1-565,,,0,,,1,,,,,,,,,,,,,,,,,,補助科目,30,三井　名古屋,,,
0001-20090410-257-52-1-565,,,1,,,,,,,,,,,,257,account,09年4月10日伝票No193株式会社　ミナミ,credit,1428451,ISO4217:JPY,customer,019,㈱ﾐﾅﾐ,部門,000,共通部門,152,売掛金,AccountsReceivableTradeGross
0001-20090410-257-52-1-565,,,2,,,,,,,,,,,,257,account,09年4月10日伝票No193株式会社　ミナミ,debit,700,ISO4217:JPY,,,,部門,030,名古屋,741,支払手数料,CommissionExpense
0001-20090410-257-52-1-565,,,3,,,,,,,,,,,,257,account,,debit,35,ISO4217:JPY,,,,部門,030,名古屋,191,仮払消費税等,SuspenseAccountPaymentConsumptionTaxes
0001-20090410-257-52-1-565,,,4,,,,,,,,,,,,257,account,09年4月10日伝票No193株式会社　ミナミ,credit,735,ISO4217:JPY,customer,019,㈱ﾐﾅﾐ,部門,000,共通部門,152,売掛金,AccountsReceivableTradeGross
0001-20090410-258-53-1-567,,,,,,,,53-567,pca,2008-08-19,gj,PCA会計９V.2-仕訳ﾃﾞｰﾀの受入,General Journal,manual entry,,,,,,,,,,,,,,,
0001-20090410-258-53-1-567,,,0,,,,,,,,,,,,258,account,09年4月10日伝票No194かめだデパート,debit,7862107,ISO4217:JPY,,,,部門,000,共通部門,150,受取手形,NotesReceivableGross
0001-20090410-258-53-1-567,,,1,,,,,,,,,,,,258,account,09年4月10日伝票No194かめだデパート,credit,7862107,ISO4217:JPY,customer,028,かめだﾃﾞﾊﾟｰﾄ,部門,000,共通部門,152,売掛金,AccountsReceivableTradeGross
0001-20090410-259-54-1-569,,,,,,,,54-569,pca,2008-08-19,gj,PCA会計９V.2-仕訳ﾃﾞｰﾀの受入,General Journal,manual entry,,,,,,,,,,,,,,,
0001-20090410-259-54-1-569,,,0,,,,,,,,,,,,259,account,09年4月10日伝票No472株式会社　チェック,debit,1961954,ISO4217:JPY,vendor,003,㈱ﾁｪｯｸ,部門,000,共通部門,312,買掛金,NotesPayableCustomerTradeAccountsPayable
0001-20090410-259-54-1-569,,,1,,,,,,,,,,,,259,account,09年4月10日伝票No472株式会社　チェック,credit,1961954,ISO4217:JPY,customer,003,㈱ﾁｪｯｸ,部門,000,共通部門,152,売掛金,AccountsReceivableTradeGross
0001-20090410-260-55-1-571,,,,,,,,55-571,pca,2008-08-19,gj,PCA会計９V.2-仕訳ﾃﾞｰﾀの受入,General Journal,manual entry,,,,,,,,,,,,,,,
0001-20090410-260-55-1-571,,,0,,,,,,,,,,,,260,account,09年4月10日伝票No494株式会社　藤田東京本社,debit,18417920,ISO4217:JPY,,,,,,,131,普通預金,OrdinaryDeposit
0001-20090410-260-55-1-571,,,0,,,0,,,,,,,,,,,,,,,,,,部門,000,共通部門,,,
0001-20090410-260-55-1-571,,,0,,,1,,,,,,,,,,,,,,,,,,補助科目,20,みずほ　本店,,,
0001-20090410-260-55-1-571,,,1,,,,,,,,,,,,260,account,09年4月10日伝票No494株式会社　藤田東京本社,credit,18417920,ISO4217:JPY,customer,014,㈱藤田,部門,000,共通部門,152,売掛金,AccountsReceivableTradeGross
0001-20090410-260-55-1-571,,,2,,,,,,,,,,,,260,account,09年4月10日伝票No494株式会社　藤田東京本社,debit,800,ISO4217:JPY,,,,部門,020,東京,741,支払手数料,CommissionExpense
0001-20090410-260-55-1-571,,,3,,,,,,,,,,,,260,account,,debit,40,ISO4217:JPY,,,,部門,020,東京,191,仮払消費税等,SuspenseAccountPaymentConsumptionTaxes
0001-20090410-260-55-1-571,,,4,,,,,,,,,,,,260,account,09年4月10日伝票No494株式会社　藤田東京本社,credit,840,ISO4217:JPY,customer,014,㈱藤田,部門,000,共通部門,152,売掛金,AccountsReceivableTradeGross
0001-20090410-261-56-1-573,,,,,,,,56-573,pca,2008-08-19,gj,PCA会計９V.2-仕訳ﾃﾞｰﾀの受入,General Journal,manual entry,,,,,,,,,,,,,,,
0001-20090410-261-56-1-573,,,0,,,,,,,,,,,,261,account,09年4月10日伝票No271株式会社　チェック,debit,7368349,ISO4217:JPY,vendor,003,㈱ﾁｪｯｸ,部門,000,共通部門,312,買掛金,NotesPayableCustomerTradeAccountsPayable
0001-20090410-261-56-1-573,,,1,,,,,,,,,,,,261,account,09年4月10日伝票No271株式会社　チェック,credit,7368349,ISO4217:JPY,,,,部門,000,共通部門,301,支払手形,NotesPayableCustomerTradeAccountsPayable
0001-20090410-262-57-1-575,,,,,,,,57-575,pca,2008-08-19,gj,PCA会計９V.2-仕訳ﾃﾞｰﾀの受入,General Journal,manual entry,,,,,,,,,,,,,,,
0001-20090410-262-57-1-575,,,0,,,,,,,,,,,,262,account,09年4月10日伝票No273株式会社　山下,debit,402696,ISO4217:JPY,vendor,008,㈱山下,部門,000,共通部門,312,買掛金,NotesPayableCustomerTradeAccountsPayable
0001-20090410-262-57-1-575,,,1,,,,,,,,,,,,262,account,09年4月10日伝票No273株式会社　山下,credit,402696,ISO4217:JPY,,,,,,,131,普通預金,OrdinaryDeposit
0001-20090410-262-57-1-575,,,1,,,0,,,,,,,,,,,,,,,,,,部門,000,共通部門,,,
0001-20090410-262-57-1-575,,,1,,,1,,,,,,,,,,,,,,,,,,補助科目,20,みずほ　本店,,,
0001-20090410-298-58-1-577,,,,,,,,58-577,pca,2008-08-19,gj,PCA会計９V.2-仕訳ﾃﾞｰﾀの受入,General Journal,manual entry,,,,,,,,,,,,,,,
0001-20090410-298-58-1-577,,,0,,,,,,,,,,,,298,account,手形期日落日　チェック,debit,7322934,ISO4217:JPY,,,,部門,000,共通部門,301,支払手形,NotesPayableCustomerTradeAccountsPayable
0001-20090410-298-58-1-577,,,1,,,,,,,,,,,,298,account,手形期日落日　チェック,credit,7322934,ISO4217:JPY,,,,,,,121,当座預金,CheckingAccounts
0001-20090410-298-58-1-577,,,1,,,0,,,,,,,,,,,,,,,,,,部門,000,共通部門,,,
0001-20090410-298-58-1-577,,,1,,,1,,,,,,,,,,,,,,,,,,補助科目,001,みずほ銀行,,,
0001-20090410-33-38-1-537,,,,,,,,38-537,pca,2008-08-19,gj,PCA会計９V.2-仕訳ﾃﾞｰﾀの受入,General Journal,manual entry,,,,,,,,,,,,,,,
0001-20090410-33-38-1-537,,,0,,,,,,,,,,,,33,account,家賃支払い,debit,304762,ISO4217:JPY,,,,部門,010,札幌,747,地代家賃,LandHouseRent
0001-20090410-33-38-1-537,,,1,,,,,,,,,,,,33,account,,debit,15238,ISO4217:JPY,,,,部門,010,札幌,191,仮払消費税等,SuspenseAccountPaymentConsumptionTaxes
0001-20090410-33-38-1-537,,,2,,,,,,,,,,,,33,account,家賃支払い,credit,320000,ISO4217:JPY,,,,,,,131,普通預金,OrdinaryDeposit
0001-20090410-33-38-1-537,,,2,,,0,,,,,,,,,,,,,,,,,,部門,000,共通部門,,,
0001-20090410-33-38-1-537,,,2,,,1,,,,,,,,,,,,,,,,,,補助科目,10,北海道　駅前,,,
0001-20090410-33-38-1-537,,,3,,,,,,,,,,,,33,account,電話代,debit,156315,ISO4217:JPY,,,,部門,010,札幌,727,通信費,CommunicationCost
0001-20090410-33-38-1-537,,,4,,,,,,,,,,,,33,account,,debit,7815,ISO4217:JPY,,,,部門,010,札幌,191,仮払消費税等,SuspenseAccountPaymentConsumptionTaxes
0001-20090410-33-38-1-537,,,5,,,,,,,,,,,,33,account,電話代,credit,164130,ISO4217:JPY,,,,,,,131,普通預金,OrdinaryDeposit
0001-20090410-33-38-1-537,,,5,,,0,,,,,,,,,,,,,,,,,,部門,000,共通部門,,,
0001-20090410-33-38-1-537,,,5,,,1,,,,,,,,,,,,,,,,,,補助科目,10,北海道　駅前,,,
0001-20090410-85-39-1-539,,,,,,,,39-539,pca,2008-08-19,gj,PCA会計９V.2-仕訳ﾃﾞｰﾀの受入,General Journal,manual entry,,,,,,,,,,,,,,,
0001-20090410-85-39-1-539,,,0,,,,,,,,,,,,85,account,電話代,debit,123037,ISO4217:JPY,,,,部門,030,名古屋,727,通信費,CommunicationCost
0001-20090410-85-39-1-539,,,1,,,,,,,,,,,,85,account,,debit,6151,ISO4217:JPY,,,,部門,030,名古屋,191,仮払消費税等,SuspenseAccountPaymentConsumptionTaxes
0001-20090410-85-39-1-539,,,2,,,,,,,,,,,,85,account,電話代,credit,129188,ISO4217:JPY,,,,,,,131,普通預金,OrdinaryDeposit
0001-20090410-85-39-1-539,,,2,,,0,,,,,,,,,,,,,,,,,,部門,000,共通部門,,,
0001-20090410-85-39-1-539,,,2,,,1,,,,,,,,,,,,,,,,,,補助科目,30,三井　名古屋,,,
0001-20090411-229-61-1-583,,,,,,,,61-583,pca,2008-08-19,gj,PCA会計９V.2-仕訳ﾃﾞｰﾀの受入,General Journal,manual entry,,,,,,,,,,,,,,,
0001-20090411-229-61-1-583,,,0,,,,,,,,,,,,229,account,資金移動,debit,9000000,ISO4217:JPY,,,,,,,121,当座預金,CheckingAccounts
0001-20090411-229-61-1-583,,,0,,,0,,,,,,,,,,,,,,,,,,部門,000,共通部門,,,
0001-20090411-229-61-1-583,,,0,,,1,,,,,,,,,,,,,,,,,,補助科目,001,みずほ銀行,,,
0001-20090411-229-61-1-583,,,1,,,,,,,,,,,,229,account,資金移動,credit,9000000,ISO4217:JPY,,,,,,,131,普通預金,OrdinaryDeposit
0001-20090411-229-61-1-583,,,1,,,0,,,,,,,,,,,,,,,,,,部門,000,共通部門,,,
0001-20090411-229-61-1-583,,,1,,,1,,,,,,,,,,,,,,,,,,補助科目,20,みずほ　本店,,,
0001-20090411-229-61-1-583,,,2,,,,,,,,,,,,229,account,引き出し,debit,2000000,ISO4217:JPY,,,,部門,000,共通部門,111,現金,CashHand
0001-20090411-229-61-1-583,,,3,,,,,,,,,,,,229,account,引き出し,credit,2000000,ISO4217:JPY,,,,,,,131,普通預金,OrdinaryDeposit
